
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
10-14 ani, Feminin, Timis, 157923 NITCHIDORF, Anul 2000, Numar persoane, 81
10-14 ani, Feminin, Timis, 157923 NITCHIDORF, Anul 2001, Numar persoane, 84
10-14 ani, Feminin, Timis, 157923 NITCHIDORF, Anul 2002, Numar persoane, 78
10-14 ani, Feminin, Timis, 157923 NITCHIDORF, Anul 2003, Numar persoane, 64
10-14 ani, Feminin, Timis, 157923 NITCHIDORF, Anul 2004, Numar persoane, 55
10-14 ani, Feminin, Timis, 157923 NITCHIDORF, Anul 2005, Numar persoane, 59
10-14 ani, Feminin, Timis, 157923 NITCHIDORF, Anul 2006, Numar persoane, 58
10-14 ani, Feminin, Timis, 157969 OHABA LUNGA, Anul 1999, Numar persoane, 55
10-14 ani, Feminin, Timis, 157969 OHABA LUNGA, Anul 2000, Numar persoane, 63
10-14 ani, Feminin, Timis, 157969 OHABA LUNGA, Anul 2001, Numar persoane, 56
10-14 ani, Feminin, Timis, 157969 OHABA LUNGA, Anul 2002, Numar persoane, 54
10-14 ani, Feminin, Timis, 157969 OHABA LUNGA, Anul 2003, Numar persoane, 42
10-14 ani, Feminin, Timis, 157969 OHABA LUNGA, Anul 2004, Numar persoane, 42
10-14 ani, Feminin, Timis, 157969 OHABA LUNGA, Anul 2005, Numar persoane, 34
10-14 ani, Feminin, Timis, 157969 OHABA LUNGA, Anul 2006, Numar persoane, 37
10-14 ani, Feminin, Timis, 158010 ORTISOARA, Anul 1999, Numar persoane, 154
10-14 ani, Feminin, Timis, 158010 ORTISOARA, Anul 2000, Numar persoane, 158
10-14 ani, Feminin, Timis, 158010 ORTISOARA, Anul 2001, Numar persoane, 150
10-14 ani, Feminin, Timis, 158010 ORTISOARA, Anul 2002, Numar persoane, 141
10-14 ani, Feminin, Timis, 158010 ORTISOARA, Anul 2003, Numar persoane, 125
10-14 ani, Feminin, Timis, 158010 ORTISOARA, Anul 2004, Numar persoane, 132
10-14 ani, Feminin, Timis, 158010 ORTISOARA, Anul 2005, Numar persoane, 130
10-14 ani, Feminin, Timis, 158010 ORTISOARA, Anul 2006, Numar persoane, 129
10-14 ani, Feminin, Timis, 159446 PADURENI, Anul 2005, Numar persoane, 66
10-14 ani, Feminin, Timis, 159446 PADURENI, Anul 2006, Numar persoane, 69
10-14 ani, Feminin, Timis, 159437 PARTA, Anul 2005, Numar persoane, 46
10-14 ani, Feminin, Timis, 159437 PARTA, Anul 2006, Numar persoane, 43
10-14 ani, Feminin, Timis, 158065 PECIU NOU, Anul 1999, Numar persoane, 254
10-14 ani, Feminin, Timis, 158065 PECIU NOU, Anul 2000, Numar persoane, 249
10-14 ani, Feminin, Timis, 158065 PECIU NOU, Anul 2001, Numar persoane, 241
10-14 ani, Feminin, Timis, 158065 PECIU NOU, Anul 2002, Numar persoane, 211
10-14 ani, Feminin, Timis, 158065 PECIU NOU, Anul 2003, Numar persoane, 190
10-14 ani, Feminin, Timis, 158065 PECIU NOU, Anul 2004, Numar persoane, 178
10-14 ani, Feminin, Timis, 158065 PECIU NOU, Anul 2005, Numar persoane, 163
10-14 ani, Feminin, Timis, 158065 PECIU NOU, Anul 2006, Numar persoane, 160
10-14 ani, Feminin, Timis, 158109 PERIAM, Anul 1999, Numar persoane, 285
10-14 ani, Feminin, Timis, 158109 PERIAM, Anul 2000, Numar persoane, 294
10-14 ani, Feminin, Timis, 158109 PERIAM, Anul 2001, Numar persoane, 291
10-14 ani, Feminin, Timis, 158109 PERIAM, Anul 2002, Numar persoane, 288
10-14 ani, Feminin, Timis, 158109 PERIAM, Anul 2003, Numar persoane, 265
10-14 ani, Feminin, Timis, 158109 PERIAM, Anul 2004, Numar persoane, 236
10-14 ani, Feminin, Timis, 158109 PERIAM, Anul 2005, Numar persoane, 226
10-14 ani, Feminin, Timis, 158109 PERIAM, Anul 2006, Numar persoane, 217
10-14 ani, Feminin, Timis, 158136 PIETROASA, Anul 1999, Numar persoane, 42
10-14 ani, Feminin, Timis, 158136 PIETROASA, Anul 2000, Numar persoane, 46
10-14 ani, Feminin, Timis, 158136 PIETROASA, Anul 2001, Numar persoane, 41
10-14 ani, Feminin, Timis, 158136 PIETROASA, Anul 2002, Numar persoane, 42
10-14 ani, Feminin, Timis, 158136 PIETROASA, Anul 2003, Numar persoane, 44
10-14 ani, Feminin, Timis, 158136 PIETROASA, Anul 2004, Numar persoane, 44
10-14 ani, Feminin, Timis, 158136 PIETROASA, Anul 2005, Numar persoane, 45
10-14 ani, Feminin, Timis, 158136 PIETROASA, Anul 2006, Numar persoane, 42
10-14 ani, Feminin, Timis, 158181 PISCHIA, Anul 1999, Numar persoane, 98
10-14 ani, Feminin, Timis, 158181 PISCHIA, Anul 2000, Numar persoane, 95
10-14 ani, Feminin, Timis, 158181 PISCHIA, Anul 2001, Numar persoane, 105
10-14 ani, Feminin, Timis, 158181 PISCHIA, Anul 2002, Numar persoane, 117
10-14 ani, Feminin, Timis, 158181 PISCHIA, Anul 2003, Numar persoane, 109
10-14 ani, Feminin, Timis, 158181 PISCHIA, Anul 2004, Numar persoane, 99
10-14 ani, Feminin, Timis, 158181 PISCHIA, Anul 2005, Numar persoane, 97
10-14 ani, Feminin, Timis, 158181 PISCHIA, Anul 2006, Numar persoane, 91
10-14 ani, Feminin, Timis, 158243 RACOVITA, Anul 1999, Numar persoane, 84
10-14 ani, Feminin, Timis, 158243 RACOVITA, Anul 2000, Numar persoane, 86
10-14 ani, Feminin, Timis, 158243 RACOVITA, Anul 2001, Numar persoane, 91
10-14 ani, Feminin, Timis, 158243 RACOVITA, Anul 2002, Numar persoane, 92
10-14 ani, Feminin, Timis, 158243 RACOVITA, Anul 2003, Numar persoane, 90
10-14 ani, Feminin, Timis, 158243 RACOVITA, Anul 2004, Numar persoane, 97
10-14 ani, Feminin, Timis, 158243 RACOVITA, Anul 2005, Numar persoane, 88
10-14 ani, Feminin, Timis, 158243 RACOVITA, Anul 2006, Numar persoane, 83
10-14 ani, Feminin, Timis, 158396 REMETEA MARE, Anul 1999, Numar persoane, 130
10-14 ani, Feminin, Timis, 158396 REMETEA MARE, Anul 2000, Numar persoane, 131
10-14 ani, Feminin, Timis, 158396 REMETEA MARE, Anul 2001, Numar persoane, 115
10-14 ani, Feminin, Timis, 158396 REMETEA MARE, Anul 2002, Numar persoane, 108
10-14 ani, Feminin, Timis, 158396 REMETEA MARE, Anul 2003, Numar persoane, 98
10-14 ani, Feminin, Timis, 158396 REMETEA MARE, Anul 2004, Numar persoane, 92
10-14 ani, Feminin, Timis, 158396 REMETEA MARE, Anul 2005, Numar persoane, 82
10-14 ani, Feminin, Timis, 158396 REMETEA MARE, Anul 2006, Numar persoane, 78
10-14 ani, Feminin, Timis, 158564 SACALAZ, Anul 1999, Numar persoane, 239
10-14 ani, Feminin, Timis, 158564 SACALAZ, Anul 2000, Numar persoane, 231
10-14 ani, Feminin, Timis, 158564 SACALAZ, Anul 2001, Numar persoane, 232
10-14 ani, Feminin, Timis, 158564 SACALAZ, Anul 2002, Numar persoane, 220
10-14 ani, Feminin, Timis, 158564 SACALAZ, Anul 2003, Numar persoane, 228
10-14 ani, Feminin, Timis, 158564 SACALAZ, Anul 2004, Numar persoane, 231
10-14 ani, Feminin, Timis, 158564 SACALAZ, Anul 2005, Numar persoane, 226
10-14 ani, Feminin, Timis, 158564 SACALAZ, Anul 2006, Numar persoane, 210
10-14 ani, Feminin, Timis, 158449 SACOSU TURCESC, Anul 1999, Numar persoane, 88
10-14 ani, Feminin, Timis, 158449 SACOSU TURCESC, Anul 2000, Numar persoane, 94
10-14 ani, Feminin, Timis, 158449 SACOSU TURCESC, Anul 2001, Numar persoane, 93
10-14 ani, Feminin, Timis, 158449 SACOSU TURCESC, Anul 2002, Numar persoane, 93
10-14 ani, Feminin, Timis, 158449 SACOSU TURCESC, Anul 2003, Numar persoane, 87
10-14 ani, Feminin, Timis, 158449 SACOSU TURCESC, Anul 2004, Numar persoane, 81
10-14 ani, Feminin, Timis, 158449 SACOSU TURCESC, Anul 2005, Numar persoane, 69
10-14 ani, Feminin, Timis, 158449 SACOSU TURCESC, Anul 2006, Numar persoane, 72
10-14 ani, Feminin, Timis, 158779 SAG, Anul 1999, Numar persoane, 147
10-14 ani, Feminin, Timis, 158779 SAG, Anul 2000, Numar persoane, 149
10-14 ani, Feminin, Timis, 158779 SAG, Anul 2001, Numar persoane, 153
10-14 ani, Feminin, Timis, 158779 SAG, Anul 2002, Numar persoane, 147
10-14 ani, Feminin, Timis, 158779 SAG, Anul 2003, Numar persoane, 144
10-14 ani, Feminin, Timis, 158779 SAG, Anul 2004, Numar persoane, 125
10-14 ani, Feminin, Timis, 158779 SAG, Anul 2005, Numar persoane, 66
10-14 ani, Feminin, Timis, 158779 SAG, Anul 2006, Numar persoane, 59
10-14 ani, Feminin, Timis, 159464 SANDRA, Anul 2005, Numar persoane, 119
10-14 ani, Feminin, Timis, 159464 SANDRA, Anul 2006, Numar persoane, 107
10-14 ani, Feminin, Timis, 158733 SANPETRU MARE, Anul 1999, Numar persoane, 283
10-14 ani, Feminin, Timis, 158733 SANPETRU MARE, Anul 2000, Numar persoane, 291
10-14 ani, Feminin, Timis, 158733 SANPETRU MARE, Anul 2001, Numar persoane, 314
10-14 ani, Feminin, Timis, 158733 SANPETRU MARE, Anul 2002, Numar persoane, 305
10-14 ani, Feminin, Timis, 158733 SANPETRU MARE, Anul 2003, Numar persoane, 303
10-14 ani, Feminin, Timis, 158733 SANPETRU MARE, Anul 2004, Numar persoane, 273
10-14 ani, Feminin, Timis, 158733 SANPETRU MARE, Anul 2005, Numar persoane, 137
10-14 ani, Feminin, Timis, 158733 SANPETRU MARE, Anul 2006, Numar persoane, 121
10-14 ani, Feminin, Timis, 159455 SARAVALE, Anul 2005, Numar persoane, 100
10-14 ani, Feminin, Timis, 159455 SARAVALE, Anul 2006, Numar persoane, 98
10-14 ani, Feminin, Timis, 158528 SATCHINEZ, Anul 1999, Numar persoane, 238
10-14 ani, Feminin, Timis, 158528 SATCHINEZ, Anul 2000, Numar persoane, 228
10-14 ani, Feminin, Timis, 158528 SATCHINEZ, Anul 2001, Numar persoane, 224
10-14 ani, Feminin, Timis, 158528 SATCHINEZ, Anul 2002, Numar persoane, 207
10-14 ani, Feminin, Timis, 158528 SATCHINEZ, Anul 2003, Numar persoane, 194
10-14 ani, Feminin, Timis, 158528 SATCHINEZ, Anul 2004, Numar persoane, 179
10-14 ani, Feminin, Timis, 158528 SATCHINEZ, Anul 2005, Numar persoane, 171
10-14 ani, Feminin, Timis, 158528 SATCHINEZ, Anul 2006, Numar persoane, 167
10-14 ani, Feminin, Timis, 158608 SECAS, Anul 1999, Numar persoane, 16
10-14 ani, Feminin, Timis, 158608 SECAS, Anul 2000, Numar persoane, 16
10-14 ani, Feminin, Timis, 158608 SECAS, Anul 2001, Numar persoane, 14
10-14 ani, Feminin, Timis, 158608 SECAS, Anul 2002, Numar persoane, 13
10-14 ani, Feminin, Timis, 158608 SECAS, Anul 2003, Numar persoane, 9
10-14 ani, Feminin, Timis, 158608 SECAS, Anul 2004, Numar persoane, 7
10-14 ani, Feminin, Timis, 158608 SECAS, Anul 2005, Numar persoane, 7
10-14 ani, Feminin, Timis, 158608 SECAS, Anul 2006, Numar persoane, 6
10-14 ani, Feminin, Timis, 158653 SINANDREI, Anul 1999, Numar persoane, 248
10-14 ani, Feminin, Timis, 158653 SINANDREI, Anul 2000, Numar persoane, 251
10-14 ani, Feminin, Timis, 158653 SINANDREI, Anul 2001, Numar persoane, 236
10-14 ani, Feminin, Timis, 158653 SINANDREI, Anul 2002, Numar persoane, 220
10-14 ani, Feminin, Timis, 158653 SINANDREI, Anul 2003, Numar persoane, 199
10-14 ani, Feminin, Timis, 158653 SINANDREI, Anul 2004, Numar persoane, 173
10-14 ani, Feminin, Timis, 158653 SINANDREI, Anul 2005, Numar persoane, 159
10-14 ani, Feminin, Timis, 158653 SINANDREI, Anul 2006, Numar persoane, 153
10-14 ani, Feminin, Timis, 158699 SINMIHAIU ROMAN, Anul 1999, Numar persoane, 165
10-14 ani, Feminin, Timis, 158699 SINMIHAIU ROMAN, Anul 2000, Numar persoane, 166
10-14 ani, Feminin, Timis, 158699 SINMIHAIU ROMAN, Anul 2001, Numar persoane, 152
10-14 ani, Feminin, Timis, 158699 SINMIHAIU ROMAN, Anul 2002, Numar persoane, 152
10-14 ani, Feminin, Timis, 158699 SINMIHAIU ROMAN, Anul 2003, Numar persoane, 146
10-14 ani, Feminin, Timis, 158699 SINMIHAIU ROMAN, Anul 2004, Numar persoane, 160
10-14 ani, Feminin, Timis, 158699 SINMIHAIU ROMAN, Anul 2005, Numar persoane, 147
10-14 ani, Feminin, Timis, 158699 SINMIHAIU ROMAN, Anul 2006, Numar persoane, 153
10-14 ani, Feminin, Timis, 158804 STIUCA, Anul 1999, Numar persoane, 80
10-14 ani, Feminin, Timis, 158804 STIUCA, Anul 2000, Numar persoane, 86
10-14 ani, Feminin, Timis, 158804 STIUCA, Anul 2001, Numar persoane, 79
10-14 ani, Feminin, Timis, 158804 STIUCA, Anul 2002, Numar persoane, 79
10-14 ani, Feminin, Timis, 158804 STIUCA, Anul 2003, Numar persoane, 75
10-14 ani, Feminin, Timis, 158804 STIUCA, Anul 2004, Numar persoane, 75
10-14 ani, Feminin, Timis, 158804 STIUCA, Anul 2005, Numar persoane, 74
10-14 ani, Feminin, Timis, 158804 STIUCA, Anul 2006, Numar persoane, 74
10-14 ani, Feminin, Timis, 158859 TEREMIA MARE, Anul 1999, Numar persoane, 236
10-14 ani, Feminin, Timis, 158859 TEREMIA MARE, Anul 2000, Numar persoane, 235
10-14 ani, Feminin, Timis, 158859 TEREMIA MARE, Anul 2001, Numar persoane, 246
10-14 ani, Feminin, Timis, 158859 TEREMIA MARE, Anul 2002, Numar persoane, 227
10-14 ani, Feminin, Timis, 158859 TEREMIA MARE, Anul 2003, Numar persoane, 217
10-14 ani, Feminin, Timis, 158859 TEREMIA MARE, Anul 2004, Numar persoane, 193
10-14 ani, Feminin, Timis, 158859 TEREMIA MARE, Anul 2005, Numar persoane, 176
10-14 ani, Feminin, Timis, 158859 TEREMIA MARE, Anul 2006, Numar persoane, 171
10-14 ani, Feminin, Timis, 158895 TOMESTI, Anul 1999, Numar persoane, 90
10-14 ani, Feminin, Timis, 158895 TOMESTI, Anul 2000, Numar persoane, 81
10-14 ani, Feminin, Timis, 158895 TOMESTI, Anul 2001, Numar persoane, 79
10-14 ani, Feminin, Timis, 158895 TOMESTI, Anul 2002, Numar persoane, 79
10-14 ani, Feminin, Timis, 158895 TOMESTI, Anul 2003, Numar persoane, 71
10-14 ani, Feminin, Timis, 158895 TOMESTI, Anul 2004, Numar persoane, 67
10-14 ani, Feminin, Timis, 158895 TOMESTI, Anul 2005, Numar persoane, 60
10-14 ani, Feminin, Timis, 158895 TOMESTI, Anul 2006, Numar persoane, 62
10-14 ani, Feminin, Timis, 159473 TOMNATIC, Anul 2005, Numar persoane, 108
10-14 ani, Feminin, Timis, 159473 TOMNATIC, Anul 2006, Numar persoane, 98
10-14 ani, Feminin, Timis, 158966 TOPOLOVATU MARE, Anul 1999, Numar persoane, 86
10-14 ani, Feminin, Timis, 158966 TOPOLOVATU MARE, Anul 2000, Numar persoane, 86
10-14 ani, Feminin, Timis, 158966 TOPOLOVATU MARE, Anul 2001, Numar persoane, 89
10-14 ani, Feminin, Timis, 158966 TOPOLOVATU MARE, Anul 2002, Numar persoane, 85
10-14 ani, Feminin, Timis, 158966 TOPOLOVATU MARE, Anul 2003, Numar persoane, 87
10-14 ani, Feminin, Timis, 158966 TOPOLOVATU MARE, Anul 2004, Numar persoane, 87
10-14 ani, Feminin, Timis, 158966 TOPOLOVATU MARE, Anul 2005, Numar persoane, 85
10-14 ani, Feminin, Timis, 158966 TOPOLOVATU MARE, Anul 2006, Numar persoane, 73
10-14 ani, Feminin, Timis, 159035 TORMAC, Anul 1999, Numar persoane, 115
10-14 ani, Feminin, Timis, 159035 TORMAC, Anul 2000, Numar persoane, 114
10-14 ani, Feminin, Timis, 159035 TORMAC, Anul 2001, Numar persoane, 123
10-14 ani, Feminin, Timis, 159035 TORMAC, Anul 2002, Numar persoane, 114
10-14 ani, Feminin, Timis, 159035 TORMAC, Anul 2003, Numar persoane, 97
10-14 ani, Feminin, Timis, 159035 TORMAC, Anul 2004, Numar persoane, 83
10-14 ani, Feminin, Timis, 159035 TORMAC, Anul 2005, Numar persoane, 76
10-14 ani, Feminin, Timis, 159035 TORMAC, Anul 2006, Numar persoane, 71
10-14 ani, Feminin, Timis, 159071 TRAIAN VUIA, Anul 1999, Numar persoane, 88
10-14 ani, Feminin, Timis, 159071 TRAIAN VUIA, Anul 2000, Numar persoane, 89
10-14 ani, Feminin, Timis, 159071 TRAIAN VUIA, Anul 2001, Numar persoane, 79
10-14 ani, Feminin, Timis, 159071 TRAIAN VUIA, Anul 2002, Numar persoane, 68
10-14 ani, Feminin, Timis, 159071 TRAIAN VUIA, Anul 2003, Numar persoane, 65
10-14 ani, Feminin, Timis, 159071 TRAIAN VUIA, Anul 2004, Numar persoane, 66
10-14 ani, Feminin, Timis, 159071 TRAIAN VUIA, Anul 2005, Numar persoane, 64
10-14 ani, Feminin, Timis, 159071 TRAIAN VUIA, Anul 2006, Numar persoane, 67
10-14 ani, Feminin, Timis, 159142 UIVAR, Anul 1999, Numar persoane, 221
10-14 ani, Feminin, Timis, 159142 UIVAR, Anul 2000, Numar persoane, 228
10-14 ani, Feminin, Timis, 159142 UIVAR, Anul 2001, Numar persoane, 219
10-14 ani, Feminin, Timis, 159142 UIVAR, Anul 2002, Numar persoane, 220
10-14 ani, Feminin, Timis, 159142 UIVAR, Anul 2003, Numar persoane, 196
10-14 ani, Feminin, Timis, 159142 UIVAR, Anul 2004, Numar persoane, 180
10-14 ani, Feminin, Timis, 159142 UIVAR, Anul 2005, Numar persoane, 175
10-14 ani, Feminin, Timis, 159142 UIVAR, Anul 2006, Numar persoane, 160
10-14 ani, Feminin, Timis, 159482 VALCANI, Anul 2006, Numar persoane, 46
10-14 ani, Feminin, Timis, 159213 VARIAS, Anul 1999, Numar persoane, 311
10-14 ani, Feminin, Timis, 159213 VARIAS, Anul 2000, Numar persoane, 312
10-14 ani, Feminin, Timis, 159213 VARIAS, Anul 2001, Numar persoane, 327
10-14 ani, Feminin, Timis, 159213 VARIAS, Anul 2002, Numar persoane, 313
10-14 ani, Feminin, Timis, 159213 VARIAS, Anul 2003, Numar persoane, 277
10-14 ani, Feminin, Timis, 159213 VARIAS, Anul 2004, Numar persoane, 256
10-14 ani, Feminin, Timis, 159213 VARIAS, Anul 2005, Numar persoane, 236
10-14 ani, Feminin, Timis, 159213 VARIAS, Anul 2006, Numar persoane, 202
10-14 ani, Feminin, Timis, 159259 VICTOR VLAD DELAMARINA, Anul 1999, Numar persoane, 94
10-14 ani, Feminin, Timis, 159259 VICTOR VLAD DELAMARINA, Anul 2000, Numar persoane, 103
10-14 ani, Feminin, Timis, 159259 VICTOR VLAD DELAMARINA, Anul 2001, Numar persoane, 107
10-14 ani, Feminin, Timis, 159259 VICTOR VLAD DELAMARINA, Anul 2002, Numar persoane, 107
10-14 ani, Feminin, Timis, 159259 VICTOR VLAD DELAMARINA, Anul 2003, Numar persoane, 114
10-14 ani, Feminin, Timis, 159259 VICTOR VLAD DELAMARINA, Anul 2004, Numar persoane, 106
10-14 ani, Feminin, Timis, 159259 VICTOR VLAD DELAMARINA, Anul 2005, Numar persoane, 98
10-14 ani, Feminin, Timis, 159259 VICTOR VLAD DELAMARINA, Anul 2006, Numar persoane, 87
10-14 ani, Feminin, Timis, 159339 VOITEG, Anul 1999, Numar persoane, 88
10-14 ani, Feminin, Timis, 159339 VOITEG, Anul 2000, Numar persoane, 89
10-14 ani, Feminin, Timis, 159339 VOITEG, Anul 2001, Numar persoane, 90
10-14 ani, Feminin, Timis, 159339 VOITEG, Anul 2002, Numar persoane, 88
10-14 ani, Feminin, Timis, 159339 VOITEG, Anul 2003, Numar persoane, 73
10-14 ani, Feminin, Timis, 159339 VOITEG, Anul 2004, Numar persoane, 79
10-14 ani, Feminin, Timis, 159339 VOITEG, Anul 2005, Numar persoane, 73
10-14 ani, Feminin, Timis, 159339 VOITEG, Anul 2006, Numar persoane, 68
15-19 ani, Masculin, Timis, 155243 MUNICIPIUL TIMISOARA, Anul 1999, Numar persoane, 12879
15-19 ani, Masculin, Timis, 155243 MUNICIPIUL TIMISOARA, Anul 2000, Numar persoane, 12499
15-19 ani, Masculin, Timis, 155243 MUNICIPIUL TIMISOARA, Anul 2001, Numar persoane, 12203
15-19 ani, Masculin, Timis, 155243 MUNICIPIUL TIMISOARA, Anul 2002, Numar persoane, 12017
15-19 ani, Masculin, Timis, 155243 MUNICIPIUL TIMISOARA, Anul 2003, Numar persoane, 12079
15-19 ani, Masculin, Timis, 155243 MUNICIPIUL TIMISOARA, Anul 2004, Numar persoane, 12325
15-19 ani, Masculin, Timis, 155243 MUNICIPIUL TIMISOARA, Anul 2005, Numar persoane, 11992
15-19 ani, Masculin, Timis, 155243 MUNICIPIUL TIMISOARA, Anul 2006, Numar persoane, 11377
15-19 ani, Masculin, Timis, 155350 MUNICIPIUL LUGOJ, Anul 1999, Numar persoane, 1844
15-19 ani, Masculin, Timis, 155350 MUNICIPIUL LUGOJ, Anul 2000, Numar persoane, 1798
15-19 ani, Masculin, Timis, 155350 MUNICIPIUL LUGOJ, Anul 2001, Numar persoane, 1779
15-19 ani, Masculin, Timis, 155350 MUNICIPIUL LUGOJ, Anul 2002, Numar persoane, 1774
15-19 ani, Masculin, Timis, 155350 MUNICIPIUL LUGOJ, Anul 2003, Numar persoane, 1824
15-19 ani, Masculin, Timis, 155350 MUNICIPIUL LUGOJ, Anul 2004, Numar persoane, 1878
15-19 ani, Masculin, Timis, 155350 MUNICIPIUL LUGOJ, Anul 2005, Numar persoane, 1907
15-19 ani, Masculin, Timis, 155350 MUNICIPIUL LUGOJ, Anul 2006, Numar persoane, 1850
15-19 ani, Masculin, Timis, 155403 ORAS BUZIAS, Anul 1999, Numar persoane, 325
15-19 ani, Masculin, Timis, 155403 ORAS BUZIAS, Anul 2000, Numar persoane, 319
15-19 ani, Masculin, Timis, 155403 ORAS BUZIAS, Anul 2001, Numar persoane, 300
15-19 ani, Masculin, Timis, 155403 ORAS BUZIAS, Anul 2002, Numar persoane, 287
15-19 ani, Masculin, Timis, 155403 ORAS BUZIAS, Anul 2003, Numar persoane, 314
15-19 ani, Masculin, Timis, 155403 ORAS BUZIAS, Anul 2004, Numar persoane, 329
15-19 ani, Masculin, Timis, 155403 ORAS BUZIAS, Anul 2005, Numar persoane, 348
15-19 ani, Masculin, Timis, 155403 ORAS BUZIAS, Anul 2006, Numar persoane, 375
15-19 ani, Masculin, Timis, 156357 ORAS CIACOVA, Anul 1999, Numar persoane, 264
15-19 ani, Masculin, Timis, 156357 ORAS CIACOVA, Anul 2000, Numar persoane, 269
15-19 ani, Masculin, Timis, 156357 ORAS CIACOVA, Anul 2001, Numar persoane, 269
15-19 ani, Masculin, Timis, 156357 ORAS CIACOVA, Anul 2002, Numar persoane, 270
15-19 ani, Masculin, Timis, 156357 ORAS CIACOVA, Anul 2003, Numar persoane, 287
15-19 ani, Masculin, Timis, 156357 ORAS CIACOVA, Anul 2004, Numar persoane, 293
15-19 ani, Masculin, Timis, 156357 ORAS CIACOVA, Anul 2005, Numar persoane, 221
15-19 ani, Masculin, Timis, 156357 ORAS CIACOVA, Anul 2006, Numar persoane, 201
15-19 ani, Masculin, Timis, 155458 ORAS DETA, Anul 1999, Numar persoane, 278
15-19 ani, Masculin, Timis, 155458 ORAS DETA, Anul 2000, Numar persoane, 281
15-19 ani, Masculin, Timis, 155458 ORAS DETA, Anul 2001, Numar persoane, 274
15-19 ani, Masculin, Timis, 155458 ORAS DETA, Anul 2002, Numar persoane, 264
15-19 ani, Masculin, Timis, 155458 ORAS DETA, Anul 2003, Numar persoane, 264
15-19 ani, Masculin, Timis, 155458 ORAS DETA, Anul 2004, Numar persoane, 291
15-19 ani, Masculin, Timis, 155458 ORAS DETA, Anul 2005, Numar persoane, 317
15-19 ani, Masculin, Timis, 155458 ORAS DETA, Anul 2006, Numar persoane, 323
15-19 ani, Masculin, Timis, 156801 ORAS FAGET, Anul 1999, Numar persoane, 313
15-19 ani, Masculin, Timis, 156801 ORAS FAGET, Anul 2000, Numar persoane, 296
15-19 ani, Masculin, Timis, 156801 ORAS FAGET, Anul 2001, Numar persoane, 305
15-19 ani, Masculin, Timis, 156801 ORAS FAGET, Anul 2002, Numar persoane, 324
15-19 ani, Masculin, Timis, 156801 ORAS FAGET, Anul 2003, Numar persoane, 306
15-19 ani, Masculin, Timis, 156801 ORAS FAGET, Anul 2004, Numar persoane, 311
15-19 ani, Masculin, Timis, 156801 ORAS FAGET, Anul 2005, Numar persoane, 325
15-19 ani, Masculin, Timis, 156801 ORAS FAGET, Anul 2006, Numar persoane, 310
15-19 ani, Masculin, Timis, 157086 ORAS GATAIA, Anul 1999, Numar persoane, 315
15-19 ani, Masculin, Timis, 157086 ORAS GATAIA, Anul 2000, Numar persoane, 308
15-19 ani, Masculin, Timis, 157086 ORAS GATAIA, Anul 2001, Numar persoane, 325
15-19 ani, Masculin, Timis, 157086 ORAS GATAIA, Anul 2002, Numar persoane, 320
15-19 ani, Masculin, Timis, 157086 ORAS GATAIA, Anul 2003, Numar persoane, 348
15-19 ani, Masculin, Timis, 157086 ORAS GATAIA, Anul 2004, Numar persoane, 380
15-19 ani, Masculin, Timis, 157086 ORAS GATAIA, Anul 2005, Numar persoane, 283
15-19 ani, Masculin, Timis, 157086 ORAS GATAIA, Anul 2006, Numar persoane, 278
15-19 ani, Masculin, Timis, 155494 ORAS JIMBOLIA, Anul 1999, Numar persoane, 529
15-19 ani, Masculin, Timis, 155494 ORAS JIMBOLIA, Anul 2000, Numar persoane, 535
15-19 ani, Masculin, Timis, 155494 ORAS JIMBOLIA, Anul 2001, Numar persoane, 534
15-19 ani, Masculin, Timis, 155494 ORAS JIMBOLIA, Anul 2002, Numar persoane, 534
15-19 ani, Masculin, Timis, 155494 ORAS JIMBOLIA, Anul 2003, Numar persoane, 567
15-19 ani, Masculin, Timis, 155494 ORAS JIMBOLIA, Anul 2004, Numar persoane, 606
15-19 ani, Masculin, Timis, 155494 ORAS JIMBOLIA, Anul 2005, Numar persoane, 598
15-19 ani, Masculin, Timis, 155494 ORAS JIMBOLIA, Anul 2006, Numar persoane, 592
15-19 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 1999, Numar persoane, 315
15-19 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 2000, Numar persoane, 322
15-19 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 2001, Numar persoane, 337
15-19 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 2002, Numar persoane, 358
15-19 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 2003, Numar persoane, 358
15-19 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 2004, Numar persoane, 380
15-19 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 2005, Numar persoane, 369
15-19 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 2006, Numar persoane, 372
15-19 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 1999, Numar persoane, 586
15-19 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 2000, Numar persoane, 556
15-19 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 2001, Numar persoane, 571
