
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
0- 4 ani, Feminin, Mures, 117783 IDECIU DE JOS, Anul 2006, Numar persoane, 51
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 1992, Numar persoane, 135
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 1993, Numar persoane, 124
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 1994, Numar persoane, 112
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 1995, Numar persoane, 106
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 1996, Numar persoane, 103
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 1997, Numar persoane, 102
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 1998, Numar persoane, 109
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 1999, Numar persoane, 125
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 2000, Numar persoane, 112
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 2001, Numar persoane, 124
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 2002, Numar persoane, 130
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 2003, Numar persoane, 131
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 2004, Numar persoane, 123
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 2005, Numar persoane, 97
0- 4 ani, Feminin, Mures, 117925 LIVEZENI, Anul 2006, Numar persoane, 94
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 1992, Numar persoane, 74
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 1993, Numar persoane, 76
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 1994, Numar persoane, 84
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 1995, Numar persoane, 91
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 1996, Numar persoane, 94
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 1997, Numar persoane, 92
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 1998, Numar persoane, 82
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 1999, Numar persoane, 78
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 2000, Numar persoane, 67
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 2001, Numar persoane, 60
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 2002, Numar persoane, 73
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 2003, Numar persoane, 79
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 2004, Numar persoane, 76
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 2005, Numar persoane, 74
0- 4 ani, Feminin, Mures, 117998 LUNCA, Anul 2006, Numar persoane, 77
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 1992, Numar persoane, 104
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 1993, Numar persoane, 81
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 1994, Numar persoane, 80
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 1995, Numar persoane, 77
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 1996, Numar persoane, 71
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 1997, Numar persoane, 64
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 1998, Numar persoane, 77
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 1999, Numar persoane, 76
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 2000, Numar persoane, 68
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 2001, Numar persoane, 75
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 2002, Numar persoane, 77
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 2003, Numar persoane, 66
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 2004, Numar persoane, 67
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 2005, Numar persoane, 67
0- 4 ani, Feminin, Mures, 118058 LUNCA BRADULUI, Anul 2006, Numar persoane, 62
0- 4 ani, Feminin, Mures, 120502 MADARAS, Anul 2005, Numar persoane, 63
0- 4 ani, Feminin, Mures, 120502 MADARAS, Anul 2006, Numar persoane, 52
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 1992, Numar persoane, 102
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 1993, Numar persoane, 98
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 1994, Numar persoane, 84
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 1995, Numar persoane, 75
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 1996, Numar persoane, 70
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 1997, Numar persoane, 72
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 1998, Numar persoane, 72
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 1999, Numar persoane, 73
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 2000, Numar persoane, 68
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 2001, Numar persoane, 67
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 2002, Numar persoane, 69
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 2003, Numar persoane, 66
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 2004, Numar persoane, 63
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 2005, Numar persoane, 43
0- 4 ani, Feminin, Mures, 118094 MAGHERANI, Anul 2006, Numar persoane, 53
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 1992, Numar persoane, 169
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 1993, Numar persoane, 162
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 1994, Numar persoane, 157
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 1995, Numar persoane, 154
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 1996, Numar persoane, 135
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 1997, Numar persoane, 148
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 1998, Numar persoane, 148
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 1999, Numar persoane, 152
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 2000, Numar persoane, 161
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 2001, Numar persoane, 178
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 2002, Numar persoane, 177
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 2003, Numar persoane, 185
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 2004, Numar persoane, 187
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 2005, Numar persoane, 195
0- 4 ani, Feminin, Mures, 118209 MICA, Anul 2006, Numar persoane, 207
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 1992, Numar persoane, 90
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 1993, Numar persoane, 85
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 1994, Numar persoane, 79
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 1995, Numar persoane, 78
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 1996, Numar persoane, 75
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 1997, Numar persoane, 91
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 1998, Numar persoane, 84
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 1999, Numar persoane, 83
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 2000, Numar persoane, 76
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 2001, Numar persoane, 73
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 2002, Numar persoane, 74
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 2003, Numar persoane, 79
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 2004, Numar persoane, 82
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 2005, Numar persoane, 81
0- 4 ani, Feminin, Mures, 118370 MIHESU DE CIMPIE, Anul 2006, Numar persoane, 86
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 1992, Numar persoane, 109
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 1993, Numar persoane, 110
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 1994, Numar persoane, 107
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 1995, Numar persoane, 96
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 1996, Numar persoane, 89
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 1997, Numar persoane, 97
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 1998, Numar persoane, 86
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 1999, Numar persoane, 82
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 2000, Numar persoane, 85
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 2001, Numar persoane, 90
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 2002, Numar persoane, 80
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 2003, Numar persoane, 89
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 2004, Numar persoane, 97
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 2005, Numar persoane, 108
0- 4 ani, Feminin, Mures, 118469 NADES, Anul 2006, Numar persoane, 110
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 1992, Numar persoane, 64
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 1993, Numar persoane, 56
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 1994, Numar persoane, 51
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 1995, Numar persoane, 54
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 1996, Numar persoane, 52
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 1997, Numar persoane, 55
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 1998, Numar persoane, 52
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 1999, Numar persoane, 55
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 2000, Numar persoane, 60
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 2001, Numar persoane, 61
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 2002, Numar persoane, 64
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 2003, Numar persoane, 66
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 2004, Numar persoane, 64
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 2005, Numar persoane, 55
0- 4 ani, Feminin, Mures, 118511 NEAUA, Anul 2006, Numar persoane, 49
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 1992, Numar persoane, 74
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 1993, Numar persoane, 77
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 1994, Numar persoane, 67
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 1995, Numar persoane, 66
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 1996, Numar persoane, 79
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 1997, Numar persoane, 80
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 1998, Numar persoane, 78
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 1999, Numar persoane, 82
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 2000, Numar persoane, 83
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 2001, Numar persoane, 79
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 2002, Numar persoane, 82
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 2003, Numar persoane, 93
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 2004, Numar persoane, 90
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 2005, Numar persoane, 92
0- 4 ani, Feminin, Mures, 118575 OGRA, Anul 2006, Numar persoane, 99
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 1992, Numar persoane, 206
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 1993, Numar persoane, 189
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 1994, Numar persoane, 179
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 1995, Numar persoane, 165
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 1996, Numar persoane, 149
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 1997, Numar persoane, 147
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 1998, Numar persoane, 160
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 1999, Numar persoane, 155
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 2000, Numar persoane, 145
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 2001, Numar persoane, 154
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 2002, Numar persoane, 164
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 2003, Numar persoane, 155
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 2004, Numar persoane, 146
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 2005, Numar persoane, 143
0- 4 ani, Feminin, Mures, 118691 PANET, Anul 2006, Numar persoane, 140
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 1992, Numar persoane, 27
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 1993, Numar persoane, 30
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 1994, Numar persoane, 32
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 1995, Numar persoane, 31
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 1996, Numar persoane, 32
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 1997, Numar persoane, 43
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 1998, Numar persoane, 36
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 1999, Numar persoane, 30
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 2000, Numar persoane, 26
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 2001, Numar persoane, 31
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 2002, Numar persoane, 31
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 2003, Numar persoane, 29
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 2004, Numar persoane, 36
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 2005, Numar persoane, 40
0- 4 ani, Feminin, Mures, 118637 PAPIU ILARIAN, Anul 2006, Numar persoane, 38
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 1992, Numar persoane, 50
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 1993, Numar persoane, 56
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 1994, Numar persoane, 56
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 1995, Numar persoane, 62
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 1996, Numar persoane, 57
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 1997, Numar persoane, 68
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 1998, Numar persoane, 68
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 1999, Numar persoane, 68
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 2000, Numar persoane, 64
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 2001, Numar persoane, 66
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 2002, Numar persoane, 66
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 2003, Numar persoane, 56
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 2004, Numar persoane, 50
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 2005, Numar persoane, 44
0- 4 ani, Feminin, Mures, 118753 PASARENI, Anul 2006, Numar persoane, 40
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 1992, Numar persoane, 132
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 1993, Numar persoane, 129
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 1994, Numar persoane, 110
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 1995, Numar persoane, 99
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 1996, Numar persoane, 74
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 1997, Numar persoane, 83
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 1998, Numar persoane, 80
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 1999, Numar persoane, 89
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 2000, Numar persoane, 94
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 2001, Numar persoane, 95
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 2002, Numar persoane, 91
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 2003, Numar persoane, 97
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 2004, Numar persoane, 92
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 2005, Numar persoane, 104
0- 4 ani, Feminin, Mures, 118799 PETELEA, Anul 2006, Numar persoane, 100
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 1992, Numar persoane, 79
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 1993, Numar persoane, 64
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 1994, Numar persoane, 63
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 1995, Numar persoane, 57
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 1996, Numar persoane, 61
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 1997, Numar persoane, 57
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 1998, Numar persoane, 64
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 1999, Numar persoane, 64
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 2000, Numar persoane, 60
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 2001, Numar persoane, 69
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 2002, Numar persoane, 77
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 2003, Numar persoane, 82
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 2004, Numar persoane, 91
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 2005, Numar persoane, 80
0- 4 ani, Feminin, Mures, 118824 POGACEAUA, Anul 2006, Numar persoane, 73
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 1992, Numar persoane, 79
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 1993, Numar persoane, 76
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 1994, Numar persoane, 64
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 1995, Numar persoane, 52
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 1996, Numar persoane, 56
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 1997, Numar persoane, 54
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 1998, Numar persoane, 57
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 1999, Numar persoane, 52
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 2000, Numar persoane, 50
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 2001, Numar persoane, 49
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 2002, Numar persoane, 47
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 2003, Numar persoane, 48
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 2004, Numar persoane, 49
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 2005, Numar persoane, 49
0- 4 ani, Feminin, Mures, 118931 RASTOLITA, Anul 2006, Numar persoane, 47
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 1992, Numar persoane, 129
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 1993, Numar persoane, 112
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 1994, Numar persoane, 107
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 1995, Numar persoane, 97
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 1996, Numar persoane, 93
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 1997, Numar persoane, 95
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 1998, Numar persoane, 98
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 1999, Numar persoane, 112
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 2000, Numar persoane, 122
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 2001, Numar persoane, 125
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 2002, Numar persoane, 128
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 2003, Numar persoane, 130
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 2004, Numar persoane, 134
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 2005, Numar persoane, 129
0- 4 ani, Feminin, Mures, 118995 RICIU, Anul 2006, Numar persoane, 114
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 1992, Numar persoane, 61
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 1993, Numar persoane, 63
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 1994, Numar persoane, 56
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 1995, Numar persoane, 63
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 1996, Numar persoane, 70
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 1997, Numar persoane, 56
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 1998, Numar persoane, 60
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 1999, Numar persoane, 60
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 2000, Numar persoane, 58
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 2001, Numar persoane, 51
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 2002, Numar persoane, 65
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 2003, Numar persoane, 66
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 2004, Numar persoane, 64
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 2005, Numar persoane, 56
0- 4 ani, Feminin, Mures, 119153 RUSII-MUNTI, Anul 2006, Numar persoane, 50
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 1992, Numar persoane, 100
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 1993, Numar persoane, 103
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 1994, Numar persoane, 94
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 1995, Numar persoane, 95
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 1996, Numar persoane, 83
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 1997, Numar persoane, 65
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 1998, Numar persoane, 62
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 1999, Numar persoane, 62
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 2000, Numar persoane, 57
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 2001, Numar persoane, 78
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 2002, Numar persoane, 79
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 2003, Numar persoane, 82
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 2004, Numar persoane, 85
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 2005, Numar persoane, 94
0- 4 ani, Feminin, Mures, 119386 SANGER, Anul 2006, Numar persoane, 93
0- 4 ani, Feminin, Mures, 120496 SARATENI, Anul 2005, Numar persoane, 49
0- 4 ani, Feminin, Mures, 120496 SARATENI, Anul 2006, Numar persoane, 56
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 1992, Numar persoane, 100
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 1993, Numar persoane, 88
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 1994, Numar persoane, 81
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 1995, Numar persoane, 83
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 1996, Numar persoane, 79
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 1997, Numar persoane, 92
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 1998, Numar persoane, 81
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 1999, Numar persoane, 87
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 2000, Numar persoane, 77
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 2001, Numar persoane, 88
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 2002, Numar persoane, 79
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 2003, Numar persoane, 77
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 2004, Numar persoane, 75
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 2005, Numar persoane, 76
0- 4 ani, Feminin, Mures, 119206 SASCHIZ, Anul 2006, Numar persoane, 69
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 1992, Numar persoane, 66
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 1993, Numar persoane, 52
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 1994, Numar persoane, 47
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 1995, Numar persoane, 43
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 1996, Numar persoane, 41
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 1997, Numar persoane, 48
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 1998, Numar persoane, 49
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 1999, Numar persoane, 58
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 2000, Numar persoane, 71
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 2001, Numar persoane, 73
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 2002, Numar persoane, 74
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 2003, Numar persoane, 82
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 2004, Numar persoane, 86
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 2005, Numar persoane, 83
0- 4 ani, Feminin, Mures, 119750 SAULIA, Anul 2006, Numar persoane, 76
0- 4 ani, Feminin, Mures, 119803 SINCAI, Anul 1992, Numar persoane, 48
0- 4 ani, Feminin, Mures, 119803 SINCAI, Anul 1993, Numar persoane, 43
0- 4 ani, Feminin, Mures, 119803 SINCAI, Anul 1994, Numar persoane, 45
