
Grupe de varsta a sotului , Grupa de varsta a sotiei, Ani, UM: Numar, Valoare
Varsta sotului 45-49 ani, Varsta sotiei 60 ani si peste, Anul 2009, Numar, 10
Varsta sotului 45-49 ani, Varsta sotiei 60 ani si peste, Anul 2010, Numar, 7
Varsta sotului 45-49 ani, Varsta sotiei 60 ani si peste, Anul 2011, Numar, 7
Varsta sotului 45-49 ani, Varsta sotiei 60 ani si peste, Anul 2012, Numar, 2
Varsta sotului 45-49 ani, Varsta sotiei 60 ani si peste, Anul 2013, Numar, 8
Varsta sotului 45-49 ani, Varsta sotiei 60 ani si peste, Anul 2014, Numar, 9
Varsta sotului 45-49 ani, Varsta sotiei 60 ani si peste, Anul 2015, Numar, 10
Varsta sotului 45-49 ani, Varsta sotiei 60 ani si peste, Anul 2016, Numar, 13
Varsta sotului 50-54 ani, Varsta sotiei sub 20 ani, Anul 1993, Numar, 1
Varsta sotului 50-54 ani, Varsta sotiei sub 20 ani, Anul 1994, Numar, 1
Varsta sotului 50-54 ani, Varsta sotiei sub 20 ani, Anul 1997, Numar, 2
Varsta sotului 50-54 ani, Varsta sotiei sub 20 ani, Anul 1999, Numar, 1
Varsta sotului 50-54 ani, Varsta sotiei sub 20 ani, Anul 2000, Numar, 1
Varsta sotului 50-54 ani, Varsta sotiei sub 20 ani, Anul 2003, Numar, 2
Varsta sotului 50-54 ani, Varsta sotiei sub 20 ani, Anul 2004, Numar, 1
Varsta sotului 50-54 ani, Varsta sotiei sub 20 ani, Anul 2005, Numar, 1
Varsta sotului 50-54 ani, Varsta sotiei sub 20 ani, Anul 2006, Numar, 3
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 1990, Numar, 4
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 1991, Numar, 4
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 1992, Numar, 8
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 1993, Numar, 9
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 1994, Numar, 2
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 1995, Numar, 1
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 1997, Numar, 2
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 1998, Numar, 6
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 1999, Numar, 4
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2000, Numar, 5
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2001, Numar, 6
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2002, Numar, 5
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2003, Numar, 5
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2004, Numar, 10
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2005, Numar, 6
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2006, Numar, 9
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2007, Numar, 6
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2008, Numar, 8
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2009, Numar, 4
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2010, Numar, 4
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2011, Numar, 5
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2012, Numar, 1
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2013, Numar, 3
Varsta sotului 50-54 ani, Varsta sotiei 20-24 ani, Anul 2015, Numar, 4
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 1990, Numar, 16
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 1991, Numar, 14
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 1992, Numar, 8
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 1993, Numar, 7
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 1994, Numar, 3
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 1995, Numar, 3
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 1996, Numar, 13
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 1997, Numar, 11
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 1998, Numar, 5
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 1999, Numar, 14
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2000, Numar, 16
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2001, Numar, 12
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2002, Numar, 10
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2003, Numar, 20
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2004, Numar, 18
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2005, Numar, 28
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2006, Numar, 25
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2007, Numar, 22
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2008, Numar, 26
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2009, Numar, 18
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2010, Numar, 14
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2011, Numar, 15
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2012, Numar, 11
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2013, Numar, 14
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2014, Numar, 20
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2015, Numar, 17
Varsta sotului 50-54 ani, Varsta sotiei 25-29 ani, Anul 2016, Numar, 10
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 1990, Numar, 32
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 1991, Numar, 39
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 1992, Numar, 26
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 1993, Numar, 26
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 1994, Numar, 19
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 1995, Numar, 15
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 1996, Numar, 22
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 1997, Numar, 23
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 1998, Numar, 32
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 1999, Numar, 26
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2000, Numar, 42
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2001, Numar, 46
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2002, Numar, 58
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2003, Numar, 55
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2004, Numar, 57
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2005, Numar, 51
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2006, Numar, 63
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2007, Numar, 77
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2008, Numar, 73
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2009, Numar, 66
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2010, Numar, 51
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2011, Numar, 69
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2012, Numar, 53
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2013, Numar, 33
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2014, Numar, 37
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2015, Numar, 45
Varsta sotului 50-54 ani, Varsta sotiei 30-34 ani, Anul 2016, Numar, 45
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 1990, Numar, 125
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 1991, Numar, 128
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 1992, Numar, 96
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 1993, Numar, 77
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 1994, Numar, 101
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 1995, Numar, 91
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 1996, Numar, 73
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 1997, Numar, 59
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 1998, Numar, 76
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 1999, Numar, 90
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2000, Numar, 66
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2001, Numar, 75
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2002, Numar, 95
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2003, Numar, 114
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2004, Numar, 143
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2005, Numar, 159
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2006, Numar, 213
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2007, Numar, 263
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2008, Numar, 222
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2009, Numar, 190
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2010, Numar, 173
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2011, Numar, 171
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2012, Numar, 165
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2013, Numar, 151
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2014, Numar, 150
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2015, Numar, 129
Varsta sotului 50-54 ani, Varsta sotiei 35-39 ani, Anul 2016, Numar, 141
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 1990, Numar, 378
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 1991, Numar, 439
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 1992, Numar, 359
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 1993, Numar, 321
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 1994, Numar, 395
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 1995, Numar, 321
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 1996, Numar, 274
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 1997, Numar, 280
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 1998, Numar, 344
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 1999, Numar, 299
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2000, Numar, 279
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2001, Numar, 334
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2002, Numar, 328
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2003, Numar, 342
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2004, Numar, 424
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2005, Numar, 393
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2006, Numar, 377
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2007, Numar, 476
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2008, Numar, 551
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2009, Numar, 572
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2010, Numar, 575
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2011, Numar, 703
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2012, Numar, 558
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2013, Numar, 489
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2014, Numar, 354
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2015, Numar, 421
Varsta sotului 50-54 ani, Varsta sotiei 40-44 ani, Anul 2016, Numar, 386
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 1990, Numar, 599
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 1991, Numar, 671
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 1992, Numar, 473
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 1993, Numar, 496
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 1994, Numar, 565
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 1995, Numar, 527
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 1996, Numar, 647
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 1997, Numar, 651
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 1998, Numar, 736
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 1999, Numar, 669
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2000, Numar, 732
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2001, Numar, 828
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2002, Numar, 826
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2003, Numar, 1055
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2004, Numar, 1115
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2005, Numar, 972
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2006, Numar, 1020
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2007, Numar, 1131
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2008, Numar, 1098
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2009, Numar, 982
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2010, Numar, 953
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2011, Numar, 966
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2012, Numar, 859
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2013, Numar, 835
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2014, Numar, 816
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2015, Numar, 973
Varsta sotului 50-54 ani, Varsta sotiei 45-49 ani, Anul 2016, Numar, 1046
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 1990, Numar, 435
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 1991, Numar, 525
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 1992, Numar, 358
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 1993, Numar, 337
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 1994, Numar, 421
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 1995, Numar, 289
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 1996, Numar, 331
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 1997, Numar, 306
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 1998, Numar, 415
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 1999, Numar, 391
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2000, Numar, 380
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2001, Numar, 492
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2002, Numar, 569
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2003, Numar, 655
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2004, Numar, 716
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2005, Numar, 713
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2006, Numar, 674
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2007, Numar, 845
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2008, Numar, 821
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2009, Numar, 751
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2010, Numar, 709
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2011, Numar, 728
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2012, Numar, 632
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2013, Numar, 479
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2014, Numar, 473
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2015, Numar, 550
Varsta sotului 50-54 ani, Varsta sotiei 50-54 ani, Anul 2016, Numar, 482
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 1990, Numar, 141
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 1991, Numar, 148
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 1992, Numar, 114
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 1993, Numar, 93
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 1994, Numar, 128
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 1995, Numar, 108
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 1996, Numar, 99
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 1997, Numar, 90
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 1998, Numar, 96
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 1999, Numar, 87
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2000, Numar, 70
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2001, Numar, 69
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2002, Numar, 85
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2003, Numar, 115
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2004, Numar, 93
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2005, Numar, 106
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2006, Numar, 109
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2007, Numar, 146
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2008, Numar, 147
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2009, Numar, 129
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2010, Numar, 140
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2011, Numar, 150
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2012, Numar, 119
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2013, Numar, 112
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2014, Numar, 93
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2015, Numar, 94
Varsta sotului 50-54 ani, Varsta sotiei 55-59 ani, Anul 2016, Numar, 81
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 1990, Numar, 37
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 1991, Numar, 59
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 1992, Numar, 34
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 1993, Numar, 47
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 1994, Numar, 46
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 1995, Numar, 27
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 1996, Numar, 29
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 1997, Numar, 23
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 1998, Numar, 30
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 1999, Numar, 22
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2000, Numar, 13
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2001, Numar, 23
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2002, Numar, 28
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2003, Numar, 20
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2004, Numar, 38
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2005, Numar, 28
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2006, Numar, 25
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2007, Numar, 28
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2008, Numar, 25
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2009, Numar, 26
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2010, Numar, 26
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2011, Numar, 35
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2012, Numar, 27
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2013, Numar, 27
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2014, Numar, 19
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2015, Numar, 24
Varsta sotului 50-54 ani, Varsta sotiei 60 ani si peste, Anul 2016, Numar, 19
Varsta sotului 55-59 ani, Varsta sotiei sub 20 ani, Anul 1992, Numar, 1
Varsta sotului 55-59 ani, Varsta sotiei sub 20 ani, Anul 1994, Numar, 1
Varsta sotului 55-59 ani, Varsta sotiei sub 20 ani, Anul 2003, Numar, 1
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 1990, Numar, 5
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 1991, Numar, 4
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 1993, Numar, 4
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 1994, Numar, 2
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 1998, Numar, 1
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 1999, Numar, 1
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2000, Numar, 3
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2002, Numar, 3
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2003, Numar, 1
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2004, Numar, 2
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2005, Numar, 3
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2006, Numar, 7
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2007, Numar, 4
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2008, Numar, 2
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2009, Numar, 2
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2010, Numar, 2
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2011, Numar, 1
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2012, Numar, 1
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2013, Numar, 2
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2014, Numar, 1
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2015, Numar, 1
Varsta sotului 55-59 ani, Varsta sotiei 20-24 ani, Anul 2016, Numar, 2
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 1990, Numar, 4
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 1991, Numar, 10
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 1992, Numar, 6
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 1993, Numar, 2
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 1994, Numar, 2
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 1995, Numar, 4
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 1996, Numar, 2
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 1997, Numar, 5
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 1998, Numar, 2
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 1999, Numar, 1
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2000, Numar, 2
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2001, Numar, 3
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2002, Numar, 6
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2003, Numar, 8
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2004, Numar, 7
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2005, Numar, 10
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2006, Numar, 13
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2007, Numar, 15
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2008, Numar, 10
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2009, Numar, 11
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2010, Numar, 8
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2011, Numar, 11
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2012, Numar, 6
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2013, Numar, 7
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2014, Numar, 4
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2015, Numar, 2
Varsta sotului 55-59 ani, Varsta sotiei 25-29 ani, Anul 2016, Numar, 3
