
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
20-24 ani, Masculin, Satu Mare, 136848 ORAS ARDUD, Anul 2005, Numar persoane, 283
20-24 ani, Masculin, Satu Mare, 136848 ORAS ARDUD, Anul 2006, Numar persoane, 278
20-24 ani, Masculin, Satu Mare, 136848 ORAS ARDUD, Anul 2007, Numar persoane, 287
20-24 ani, Masculin, Satu Mare, 136848 ORAS ARDUD, Anul 2008, Numar persoane, 282
20-24 ani, Masculin, Satu Mare, 136848 ORAS ARDUD, Anul 2009, Numar persoane, 293
20-24 ani, Masculin, Satu Mare, 136848 ORAS ARDUD, Anul 2010, Numar persoane, 309
20-24 ani, Masculin, Satu Mare, 136848 ORAS ARDUD, Anul 2011, Numar persoane, 318
20-24 ani, Masculin, Satu Mare, 138039 ORAS LIVADA, Anul 2004, Numar persoane, 310
20-24 ani, Masculin, Satu Mare, 138039 ORAS LIVADA, Anul 2005, Numar persoane, 298
20-24 ani, Masculin, Satu Mare, 138039 ORAS LIVADA, Anul 2006, Numar persoane, 281
20-24 ani, Masculin, Satu Mare, 138039 ORAS LIVADA, Anul 2007, Numar persoane, 279
20-24 ani, Masculin, Satu Mare, 138039 ORAS LIVADA, Anul 2008, Numar persoane, 310
20-24 ani, Masculin, Satu Mare, 138039 ORAS LIVADA, Anul 2009, Numar persoane, 306
20-24 ani, Masculin, Satu Mare, 138039 ORAS LIVADA, Anul 2010, Numar persoane, 311
20-24 ani, Masculin, Satu Mare, 138039 ORAS LIVADA, Anul 2011, Numar persoane, 320
20-24 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2004, Numar persoane, 771
20-24 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2005, Numar persoane, 793
20-24 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2006, Numar persoane, 804
20-24 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2007, Numar persoane, 826
20-24 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2008, Numar persoane, 875
20-24 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2009, Numar persoane, 894
20-24 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2010, Numar persoane, 873
20-24 ani, Masculin, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2011, Numar persoane, 817
20-24 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 2004, Numar persoane, 471
20-24 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 2005, Numar persoane, 488
20-24 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 2006, Numar persoane, 450
20-24 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 2007, Numar persoane, 432
20-24 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 2008, Numar persoane, 414
20-24 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 2009, Numar persoane, 419
20-24 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 2010, Numar persoane, 410
20-24 ani, Masculin, Satu Mare, 136642 ORAS TASNAD, Anul 2011, Numar persoane, 426
20-24 ani, Masculin, Satu Mare, 136713 ACIS, Anul 2004, Numar persoane, 112
20-24 ani, Masculin, Satu Mare, 136713 ACIS, Anul 2005, Numar persoane, 108
20-24 ani, Masculin, Satu Mare, 136713 ACIS, Anul 2006, Numar persoane, 109
20-24 ani, Masculin, Satu Mare, 136713 ACIS, Anul 2007, Numar persoane, 118
20-24 ani, Masculin, Satu Mare, 136713 ACIS, Anul 2008, Numar persoane, 126
20-24 ani, Masculin, Satu Mare, 136713 ACIS, Anul 2009, Numar persoane, 139
20-24 ani, Masculin, Satu Mare, 136713 ACIS, Anul 2010, Numar persoane, 141
20-24 ani, Masculin, Satu Mare, 136713 ACIS, Anul 2011, Numar persoane, 149
20-24 ani, Masculin, Satu Mare, 179873 AGRIS, Anul 2005, Numar persoane, 70
20-24 ani, Masculin, Satu Mare, 179873 AGRIS, Anul 2006, Numar persoane, 84
20-24 ani, Masculin, Satu Mare, 179873 AGRIS, Anul 2007, Numar persoane, 83
20-24 ani, Masculin, Satu Mare, 179873 AGRIS, Anul 2008, Numar persoane, 84
20-24 ani, Masculin, Satu Mare, 179873 AGRIS, Anul 2009, Numar persoane, 87
20-24 ani, Masculin, Satu Mare, 179873 AGRIS, Anul 2010, Numar persoane, 84
20-24 ani, Masculin, Satu Mare, 179873 AGRIS, Anul 2011, Numar persoane, 71
20-24 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 2004, Numar persoane, 113
20-24 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 2005, Numar persoane, 112
20-24 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 2006, Numar persoane, 110
20-24 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 2007, Numar persoane, 112
20-24 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 2008, Numar persoane, 107
20-24 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 2009, Numar persoane, 119
20-24 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 2010, Numar persoane, 119
20-24 ani, Masculin, Satu Mare, 136768 ANDRID, Anul 2011, Numar persoane, 118
20-24 ani, Masculin, Satu Mare, 136802 APA, Anul 2004, Numar persoane, 134
20-24 ani, Masculin, Satu Mare, 136802 APA, Anul 2005, Numar persoane, 126
20-24 ani, Masculin, Satu Mare, 136802 APA, Anul 2006, Numar persoane, 130
20-24 ani, Masculin, Satu Mare, 136802 APA, Anul 2007, Numar persoane, 125
20-24 ani, Masculin, Satu Mare, 136802 APA, Anul 2008, Numar persoane, 121
20-24 ani, Masculin, Satu Mare, 136802 APA, Anul 2009, Numar persoane, 120
20-24 ani, Masculin, Satu Mare, 136802 APA, Anul 2010, Numar persoane, 111
20-24 ani, Masculin, Satu Mare, 136802 APA, Anul 2011, Numar persoane, 102
20-24 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 2004, Numar persoane, 176
20-24 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 2005, Numar persoane, 181
20-24 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 2006, Numar persoane, 170
20-24 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 2007, Numar persoane, 179
20-24 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 2008, Numar persoane, 179
20-24 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 2009, Numar persoane, 189
20-24 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 2010, Numar persoane, 183
20-24 ani, Masculin, Satu Mare, 136919 BATARCI, Anul 2011, Numar persoane, 195
20-24 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 2004, Numar persoane, 120
20-24 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 2005, Numar persoane, 103
20-24 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 2006, Numar persoane, 97
20-24 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 2007, Numar persoane, 115
20-24 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 2008, Numar persoane, 133
20-24 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 2009, Numar persoane, 141
20-24 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 2010, Numar persoane, 148
20-24 ani, Masculin, Satu Mare, 136964 BELTIUG, Anul 2011, Numar persoane, 156
20-24 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 2004, Numar persoane, 153
20-24 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 2005, Numar persoane, 158
20-24 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 2006, Numar persoane, 152
20-24 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 2007, Numar persoane, 152
20-24 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 2008, Numar persoane, 143
20-24 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 2009, Numar persoane, 157
20-24 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 2010, Numar persoane, 164
20-24 ani, Masculin, Satu Mare, 137032 BERVENI, Anul 2011, Numar persoane, 152
20-24 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 2004, Numar persoane, 86
20-24 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 2005, Numar persoane, 94
20-24 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 2006, Numar persoane, 89
20-24 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 2007, Numar persoane, 97
20-24 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 2008, Numar persoane, 96
20-24 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 2009, Numar persoane, 92
20-24 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 2010, Numar persoane, 97
20-24 ani, Masculin, Satu Mare, 137103 BIRSAU, Anul 2011, Numar persoane, 94
20-24 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 2004, Numar persoane, 376
20-24 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 2005, Numar persoane, 366
20-24 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 2006, Numar persoane, 377
20-24 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 2007, Numar persoane, 385
20-24 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 2008, Numar persoane, 376
20-24 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 2009, Numar persoane, 404
20-24 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 2010, Numar persoane, 406
20-24 ani, Masculin, Satu Mare, 137069 BIXAD, Anul 2011, Numar persoane, 406
20-24 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 2004, Numar persoane, 120
20-24 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 2005, Numar persoane, 108
20-24 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 2006, Numar persoane, 97
20-24 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 2007, Numar persoane, 86
20-24 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 2008, Numar persoane, 88
20-24 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 2009, Numar persoane, 83
20-24 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 2010, Numar persoane, 87
20-24 ani, Masculin, Satu Mare, 137130 BOGDAND, Anul 2011, Numar persoane, 95
20-24 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 2004, Numar persoane, 214
20-24 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 2005, Numar persoane, 153
20-24 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 2006, Numar persoane, 158
20-24 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 2007, Numar persoane, 148
20-24 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 2008, Numar persoane, 152
20-24 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 2009, Numar persoane, 154
20-24 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 2010, Numar persoane, 159
20-24 ani, Masculin, Satu Mare, 137185 BOTIZ, Anul 2011, Numar persoane, 165
20-24 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 2004, Numar persoane, 227
20-24 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 2005, Numar persoane, 234
20-24 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 2006, Numar persoane, 243
20-24 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 2007, Numar persoane, 254
20-24 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 2008, Numar persoane, 267
20-24 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 2009, Numar persoane, 264
20-24 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 2010, Numar persoane, 275
20-24 ani, Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 2011, Numar persoane, 272
20-24 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 2004, Numar persoane, 131
20-24 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 2005, Numar persoane, 128
20-24 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 2006, Numar persoane, 133
20-24 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 2007, Numar persoane, 121
20-24 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 2008, Numar persoane, 119
20-24 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 2009, Numar persoane, 137
20-24 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 2010, Numar persoane, 144
20-24 ani, Masculin, Satu Mare, 137274 CAMARZANA, Anul 2011, Numar persoane, 139
20-24 ani, Masculin, Satu Mare, 179677 CAMIN, Anul 2004, Numar persoane, 53
20-24 ani, Masculin, Satu Mare, 179677 CAMIN, Anul 2005, Numar persoane, 52
20-24 ani, Masculin, Satu Mare, 179677 CAMIN, Anul 2006, Numar persoane, 50
20-24 ani, Masculin, Satu Mare, 179677 CAMIN, Anul 2007, Numar persoane, 51
20-24 ani, Masculin, Satu Mare, 179677 CAMIN, Anul 2008, Numar persoane, 45
20-24 ani, Masculin, Satu Mare, 179677 CAMIN, Anul 2009, Numar persoane, 53
20-24 ani, Masculin, Satu Mare, 179677 CAMIN, Anul 2010, Numar persoane, 49
20-24 ani, Masculin, Satu Mare, 179677 CAMIN, Anul 2011, Numar persoane, 53
20-24 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 2004, Numar persoane, 151
20-24 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 2005, Numar persoane, 143
20-24 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 2006, Numar persoane, 140
20-24 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 2007, Numar persoane, 137
20-24 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 2008, Numar persoane, 128
20-24 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 2009, Numar persoane, 133
20-24 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 2010, Numar persoane, 128
20-24 ani, Masculin, Satu Mare, 136553 CAPLENI, Anul 2011, Numar persoane, 127
20-24 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 2004, Numar persoane, 94
20-24 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 2005, Numar persoane, 92
20-24 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 2006, Numar persoane, 93
20-24 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 2007, Numar persoane, 87
20-24 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 2008, Numar persoane, 95
20-24 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 2009, Numar persoane, 109
20-24 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 2010, Numar persoane, 104
20-24 ani, Masculin, Satu Mare, 137292 CAUAS, Anul 2011, Numar persoane, 100
20-24 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 2004, Numar persoane, 95
20-24 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 2005, Numar persoane, 89
20-24 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 2006, Numar persoane, 84
20-24 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 2007, Numar persoane, 78
20-24 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 2008, Numar persoane, 69
20-24 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 2009, Numar persoane, 70
20-24 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 2010, Numar persoane, 75
20-24 ani, Masculin, Satu Mare, 137363 CEHAL, Anul 2011, Numar persoane, 63
20-24 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 2004, Numar persoane, 290
20-24 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 2005, Numar persoane, 283
20-24 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 2006, Numar persoane, 278
20-24 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 2007, Numar persoane, 288
20-24 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 2008, Numar persoane, 297
20-24 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 2009, Numar persoane, 297
20-24 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 2010, Numar persoane, 288
20-24 ani, Masculin, Satu Mare, 137407 CERTEZE, Anul 2011, Numar persoane, 287
20-24 ani, Masculin, Satu Mare, 179882 CIUMESTI, Anul 2005, Numar persoane, 48
20-24 ani, Masculin, Satu Mare, 179882 CIUMESTI, Anul 2006, Numar persoane, 46
20-24 ani, Masculin, Satu Mare, 179882 CIUMESTI, Anul 2007, Numar persoane, 50
20-24 ani, Masculin, Satu Mare, 179882 CIUMESTI, Anul 2008, Numar persoane, 47
20-24 ani, Masculin, Satu Mare, 179882 CIUMESTI, Anul 2009, Numar persoane, 48
20-24 ani, Masculin, Satu Mare, 179882 CIUMESTI, Anul 2010, Numar persoane, 46
20-24 ani, Masculin, Satu Mare, 179882 CIUMESTI, Anul 2011, Numar persoane, 43
20-24 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 2004, Numar persoane, 83
20-24 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 2005, Numar persoane, 85
20-24 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 2006, Numar persoane, 85
20-24 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 2007, Numar persoane, 82
20-24 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 2008, Numar persoane, 81
20-24 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 2009, Numar persoane, 80
20-24 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 2010, Numar persoane, 84
20-24 ani, Masculin, Satu Mare, 137443 CRAIDOROLT, Anul 2011, Numar persoane, 85
20-24 ani, Masculin, Satu Mare, 137504 CRUCISOR, Anul 2004, Numar persoane, 108
20-24 ani, Masculin, Satu Mare, 137504 CRUCISOR, Anul 2005, Numar persoane, 99
20-24 ani, Masculin, Satu Mare, 137504 CRUCISOR, Anul 2006, Numar persoane, 94
20-24 ani, Masculin, Satu Mare, 137504 CRUCISOR, Anul 2007, Numar persoane, 101
20-24 ani, Masculin, Satu Mare, 137504 CRUCISOR, Anul 2008, Numar persoane, 95
20-24 ani, Masculin, Satu Mare, 137504 CRUCISOR, Anul 2009, Numar persoane, 100
20-24 ani, Masculin, Satu Mare, 137504 CRUCISOR, Anul 2010, Numar persoane, 100
20-24 ani, Masculin, Satu Mare, 137504 CRUCISOR, Anul 2011, Numar persoane, 99
20-24 ani, Masculin, Satu Mare, 137540 CULCIU, Anul 2004, Numar persoane, 143
20-24 ani, Masculin, Satu Mare, 137540 CULCIU, Anul 2005, Numar persoane, 142
20-24 ani, Masculin, Satu Mare, 137540 CULCIU, Anul 2006, Numar persoane, 134
20-24 ani, Masculin, Satu Mare, 137540 CULCIU, Anul 2007, Numar persoane, 134
20-24 ani, Masculin, Satu Mare, 137540 CULCIU, Anul 2008, Numar persoane, 148
20-24 ani, Masculin, Satu Mare, 137540 CULCIU, Anul 2009, Numar persoane, 166
20-24 ani, Masculin, Satu Mare, 137540 CULCIU, Anul 2010, Numar persoane, 153
20-24 ani, Masculin, Satu Mare, 137540 CULCIU, Anul 2011, Numar persoane, 154
20-24 ani, Masculin, Satu Mare, 137611 DOBA, Anul 2004, Numar persoane, 103
20-24 ani, Masculin, Satu Mare, 137611 DOBA, Anul 2005, Numar persoane, 97
20-24 ani, Masculin, Satu Mare, 137611 DOBA, Anul 2006, Numar persoane, 104
20-24 ani, Masculin, Satu Mare, 137611 DOBA, Anul 2007, Numar persoane, 103
20-24 ani, Masculin, Satu Mare, 137611 DOBA, Anul 2008, Numar persoane, 113
20-24 ani, Masculin, Satu Mare, 137611 DOBA, Anul 2009, Numar persoane, 122
20-24 ani, Masculin, Satu Mare, 137611 DOBA, Anul 2010, Numar persoane, 132
20-24 ani, Masculin, Satu Mare, 137611 DOBA, Anul 2011, Numar persoane, 127
20-24 ani, Masculin, Satu Mare, 137675 DOROLT, Anul 2004, Numar persoane, 184
20-24 ani, Masculin, Satu Mare, 137675 DOROLT, Anul 2005, Numar persoane, 189
20-24 ani, Masculin, Satu Mare, 137675 DOROLT, Anul 2006, Numar persoane, 183
20-24 ani, Masculin, Satu Mare, 137675 DOROLT, Anul 2007, Numar persoane, 180
20-24 ani, Masculin, Satu Mare, 137675 DOROLT, Anul 2008, Numar persoane, 171
20-24 ani, Masculin, Satu Mare, 137675 DOROLT, Anul 2009, Numar persoane, 191
20-24 ani, Masculin, Satu Mare, 137675 DOROLT, Anul 2010, Numar persoane, 182
20-24 ani, Masculin, Satu Mare, 137675 DOROLT, Anul 2011, Numar persoane, 184
20-24 ani, Masculin, Satu Mare, 137728 FOIENI, Anul 2004, Numar persoane, 78
20-24 ani, Masculin, Satu Mare, 137728 FOIENI, Anul 2005, Numar persoane, 72
20-24 ani, Masculin, Satu Mare, 137728 FOIENI, Anul 2006, Numar persoane, 64
20-24 ani, Masculin, Satu Mare, 137728 FOIENI, Anul 2007, Numar persoane, 60
20-24 ani, Masculin, Satu Mare, 137728 FOIENI, Anul 2008, Numar persoane, 58
20-24 ani, Masculin, Satu Mare, 137728 FOIENI, Anul 2009, Numar persoane, 51
20-24 ani, Masculin, Satu Mare, 137728 FOIENI, Anul 2010, Numar persoane, 52
20-24 ani, Masculin, Satu Mare, 137728 FOIENI, Anul 2011, Numar persoane, 53
20-24 ani, Masculin, Satu Mare, 137746 GHERTA MICA, Anul 2004, Numar persoane, 207
20-24 ani, Masculin, Satu Mare, 137746 GHERTA MICA, Anul 2005, Numar persoane, 193
20-24 ani, Masculin, Satu Mare, 137746 GHERTA MICA, Anul 2006, Numar persoane, 194
20-24 ani, Masculin, Satu Mare, 137746 GHERTA MICA, Anul 2007, Numar persoane, 201
20-24 ani, Masculin, Satu Mare, 137746 GHERTA MICA, Anul 2008, Numar persoane, 202
20-24 ani, Masculin, Satu Mare, 137746 GHERTA MICA, Anul 2009, Numar persoane, 217
20-24 ani, Masculin, Satu Mare, 137746 GHERTA MICA, Anul 2010, Numar persoane, 223
20-24 ani, Masculin, Satu Mare, 137746 GHERTA MICA, Anul 2011, Numar persoane, 216
20-24 ani, Masculin, Satu Mare, 137764 HALMEU, Anul 2004, Numar persoane, 346
20-24 ani, Masculin, Satu Mare, 137764 HALMEU, Anul 2005, Numar persoane, 329
20-24 ani, Masculin, Satu Mare, 137764 HALMEU, Anul 2006, Numar persoane, 218
20-24 ani, Masculin, Satu Mare, 137764 HALMEU, Anul 2007, Numar persoane, 223
20-24 ani, Masculin, Satu Mare, 137764 HALMEU, Anul 2008, Numar persoane, 211
20-24 ani, Masculin, Satu Mare, 137764 HALMEU, Anul 2009, Numar persoane, 221
20-24 ani, Masculin, Satu Mare, 137764 HALMEU, Anul 2010, Numar persoane, 241
20-24 ani, Masculin, Satu Mare, 137764 HALMEU, Anul 2011, Numar persoane, 247
20-24 ani, Masculin, Satu Mare, 137844 HODOD, Anul 2004, Numar persoane, 123
20-24 ani, Masculin, Satu Mare, 137844 HODOD, Anul 2005, Numar persoane, 114
20-24 ani, Masculin, Satu Mare, 137844 HODOD, Anul 2006, Numar persoane, 111
20-24 ani, Masculin, Satu Mare, 137844 HODOD, Anul 2007, Numar persoane, 102
20-24 ani, Masculin, Satu Mare, 137844 HODOD, Anul 2008, Numar persoane, 91
20-24 ani, Masculin, Satu Mare, 137844 HODOD, Anul 2009, Numar persoane, 90
20-24 ani, Masculin, Satu Mare, 137844 HODOD, Anul 2010, Numar persoane, 99
20-24 ani, Masculin, Satu Mare, 137844 HODOD, Anul 2011, Numar persoane, 96
20-24 ani, Masculin, Satu Mare, 137899 HOMOROADE, Anul 2004, Numar persoane, 73
20-24 ani, Masculin, Satu Mare, 137899 HOMOROADE, Anul 2005, Numar persoane, 66
20-24 ani, Masculin, Satu Mare, 137899 HOMOROADE, Anul 2006, Numar persoane, 69
20-24 ani, Masculin, Satu Mare, 137899 HOMOROADE, Anul 2007, Numar persoane, 66
20-24 ani, Masculin, Satu Mare, 137899 HOMOROADE, Anul 2008, Numar persoane, 62
20-24 ani, Masculin, Satu Mare, 137899 HOMOROADE, Anul 2009, Numar persoane, 60
20-24 ani, Masculin, Satu Mare, 137899 HOMOROADE, Anul 2010, Numar persoane, 63
20-24 ani, Masculin, Satu Mare, 137899 HOMOROADE, Anul 2011, Numar persoane, 64
20-24 ani, Masculin, Satu Mare, 137960 LAZURI, Anul 2004, Numar persoane, 224
20-24 ani, Masculin, Satu Mare, 137960 LAZURI, Anul 2005, Numar persoane, 222
20-24 ani, Masculin, Satu Mare, 137960 LAZURI, Anul 2006, Numar persoane, 212
20-24 ani, Masculin, Satu Mare, 137960 LAZURI, Anul 2007, Numar persoane, 227
20-24 ani, Masculin, Satu Mare, 137960 LAZURI, Anul 2008, Numar persoane, 220
20-24 ani, Masculin, Satu Mare, 137960 LAZURI, Anul 2009, Numar persoane, 237
20-24 ani, Masculin, Satu Mare, 137960 LAZURI, Anul 2010, Numar persoane, 251
20-24 ani, Masculin, Satu Mare, 137960 LAZURI, Anul 2011, Numar persoane, 285
20-24 ani, Masculin, Satu Mare, 138084 MEDIESU AURIT, Anul 2004, Numar persoane, 238
20-24 ani, Masculin, Satu Mare, 138084 MEDIESU AURIT, Anul 2005, Numar persoane, 235
20-24 ani, Masculin, Satu Mare, 138084 MEDIESU AURIT, Anul 2006, Numar persoane, 239
20-24 ani, Masculin, Satu Mare, 138084 MEDIESU AURIT, Anul 2007, Numar persoane, 248
20-24 ani, Masculin, Satu Mare, 138084 MEDIESU AURIT, Anul 2008, Numar persoane, 265
20-24 ani, Masculin, Satu Mare, 138084 MEDIESU AURIT, Anul 2009, Numar persoane, 293
20-24 ani, Masculin, Satu Mare, 138084 MEDIESU AURIT, Anul 2010, Numar persoane, 306
20-24 ani, Masculin, Satu Mare, 138084 MEDIESU AURIT, Anul 2011, Numar persoane, 302
20-24 ani, Masculin, Satu Mare, 138164 MICULA, Anul 2004, Numar persoane, 204
20-24 ani, Masculin, Satu Mare, 138164 MICULA, Anul 2005, Numar persoane, 205
20-24 ani, Masculin, Satu Mare, 138164 MICULA, Anul 2006, Numar persoane, 195
20-24 ani, Masculin, Satu Mare, 138164 MICULA, Anul 2007, Numar persoane, 198
20-24 ani, Masculin, Satu Mare, 138164 MICULA, Anul 2008, Numar persoane, 182
20-24 ani, Masculin, Satu Mare, 138164 MICULA, Anul 2009, Numar persoane, 194
20-24 ani, Masculin, Satu Mare, 138164 MICULA, Anul 2010, Numar persoane, 186
20-24 ani, Masculin, Satu Mare, 138164 MICULA, Anul 2011, Numar persoane, 184
20-24 ani, Masculin, Satu Mare, 138208 MOFTIN, Anul 2004, Numar persoane, 178
20-24 ani, Masculin, Satu Mare, 138208 MOFTIN, Anul 2005, Numar persoane, 168
20-24 ani, Masculin, Satu Mare, 138208 MOFTIN, Anul 2006, Numar persoane, 164
20-24 ani, Masculin, Satu Mare, 138208 MOFTIN, Anul 2007, Numar persoane, 165
20-24 ani, Masculin, Satu Mare, 138208 MOFTIN, Anul 2008, Numar persoane, 158
20-24 ani, Masculin, Satu Mare, 138208 MOFTIN, Anul 2009, Numar persoane, 180
20-24 ani, Masculin, Satu Mare, 138208 MOFTIN, Anul 2010, Numar persoane, 193
20-24 ani, Masculin, Satu Mare, 138208 MOFTIN, Anul 2011, Numar persoane, 197
20-24 ani, Masculin, Satu Mare, 138280 ODOREU, Anul 2004, Numar persoane, 222
20-24 ani, Masculin, Satu Mare, 138280 ODOREU, Anul 2005, Numar persoane, 211
