
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
20-24 ani, Masculin, Covasna, 63633 BARCANI, Anul 2008, Numar persoane, 175
20-24 ani, Masculin, Covasna, 63633 BARCANI, Anul 2009, Numar persoane, 178
20-24 ani, Masculin, Covasna, 63633 BARCANI, Anul 2010, Numar persoane, 179
20-24 ani, Masculin, Covasna, 63633 BARCANI, Anul 2011, Numar persoane, 171
20-24 ani, Masculin, Covasna, 63633 BARCANI, Anul 2012, Numar persoane, 157
20-24 ani, Masculin, Covasna, 63633 BARCANI, Anul 2013, Numar persoane, 158
20-24 ani, Masculin, Covasna, 63633 BARCANI, Anul 2014, Numar persoane, 149
20-24 ani, Masculin, Covasna, 63633 BARCANI, Anul 2015, Numar persoane, 139
20-24 ani, Masculin, Covasna, 63633 BARCANI, Anul 2016, Numar persoane, 154
20-24 ani, Masculin, Covasna, 63633 BARCANI, Anul 2017, Numar persoane, 156
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 1992, Numar persoane, 225
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 1993, Numar persoane, 220
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 1994, Numar persoane, 222
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 1995, Numar persoane, 227
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 1996, Numar persoane, 205
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 1997, Numar persoane, 197
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 1998, Numar persoane, 182
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 1999, Numar persoane, 179
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2000, Numar persoane, 160
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2001, Numar persoane, 174
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2002, Numar persoane, 174
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2003, Numar persoane, 173
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2004, Numar persoane, 169
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2005, Numar persoane, 166
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2006, Numar persoane, 170
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2007, Numar persoane, 172
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2008, Numar persoane, 186
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2009, Numar persoane, 189
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2010, Numar persoane, 202
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2011, Numar persoane, 208
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2012, Numar persoane, 210
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2013, Numar persoane, 197
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2014, Numar persoane, 186
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2015, Numar persoane, 148
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2016, Numar persoane, 138
20-24 ani, Masculin, Covasna, 63802 BATANI, Anul 2017, Numar persoane, 139
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 1992, Numar persoane, 120
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 1993, Numar persoane, 121
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 1994, Numar persoane, 126
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 1995, Numar persoane, 133
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 1996, Numar persoane, 131
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 1997, Numar persoane, 132
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 1998, Numar persoane, 137
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 1999, Numar persoane, 141
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2000, Numar persoane, 130
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2001, Numar persoane, 130
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2002, Numar persoane, 124
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2003, Numar persoane, 116
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2004, Numar persoane, 113
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2005, Numar persoane, 114
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2006, Numar persoane, 113
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2007, Numar persoane, 120
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2008, Numar persoane, 124
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2009, Numar persoane, 134
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2010, Numar persoane, 147
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2011, Numar persoane, 150
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2012, Numar persoane, 135
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2013, Numar persoane, 129
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2014, Numar persoane, 134
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2015, Numar persoane, 121
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2016, Numar persoane, 119
20-24 ani, Masculin, Covasna, 63866 BELIN, Anul 2017, Numar persoane, 116
20-24 ani, Masculin, Covasna, 65121 BIXAD, Anul 2005, Numar persoane, 62
20-24 ani, Masculin, Covasna, 65121 BIXAD, Anul 2006, Numar persoane, 56
20-24 ani, Masculin, Covasna, 65121 BIXAD, Anul 2007, Numar persoane, 56
20-24 ani, Masculin, Covasna, 65121 BIXAD, Anul 2008, Numar persoane, 55
20-24 ani, Masculin, Covasna, 65121 BIXAD, Anul 2009, Numar persoane, 59
20-24 ani, Masculin, Covasna, 65121 BIXAD, Anul 2010, Numar persoane, 61
20-24 ani, Masculin, Covasna, 65121 BIXAD, Anul 2011, Numar persoane, 69
20-24 ani, Masculin, Covasna, 65121 BIXAD, Anul 2012, Numar persoane, 64
20-24 ani, Masculin, Covasna, 65121 BIXAD, Anul 2013, Numar persoane, 59
20-24 ani, Masculin, Covasna, 65121 BIXAD, Anul 2014, Numar persoane, 55
20-24 ani, Masculin, Covasna, 65121 BIXAD, Anul 2015, Numar persoane, 48
20-24 ani, Masculin, Covasna, 65121 BIXAD, Anul 2016, Numar persoane, 39
20-24 ani, Masculin, Covasna, 65121 BIXAD, Anul 2017, Numar persoane, 46
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 1992, Numar persoane, 118
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 1993, Numar persoane, 115
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 1994, Numar persoane, 108
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 1995, Numar persoane, 102
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 1996, Numar persoane, 93
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 1997, Numar persoane, 108
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 1998, Numar persoane, 105
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 1999, Numar persoane, 115
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2000, Numar persoane, 113
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2001, Numar persoane, 113
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2002, Numar persoane, 100
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2003, Numar persoane, 93
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2004, Numar persoane, 86
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2005, Numar persoane, 87
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2006, Numar persoane, 90
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2007, Numar persoane, 86
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2008, Numar persoane, 94
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2009, Numar persoane, 100
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2010, Numar persoane, 110
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2011, Numar persoane, 112
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2012, Numar persoane, 104
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2013, Numar persoane, 95
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2014, Numar persoane, 90
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2015, Numar persoane, 82
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2016, Numar persoane, 79
20-24 ani, Masculin, Covasna, 63893 BODOC, Anul 2017, Numar persoane, 77
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 1992, Numar persoane, 151
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 1993, Numar persoane, 149
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 1994, Numar persoane, 150
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 1995, Numar persoane, 139
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 1996, Numar persoane, 131
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 1997, Numar persoane, 149
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 1998, Numar persoane, 145
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 1999, Numar persoane, 141
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2000, Numar persoane, 143
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2001, Numar persoane, 130
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2002, Numar persoane, 134
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2003, Numar persoane, 130
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2004, Numar persoane, 126
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2005, Numar persoane, 130
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2006, Numar persoane, 140
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2007, Numar persoane, 135
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2008, Numar persoane, 143
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2009, Numar persoane, 149
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2010, Numar persoane, 147
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2011, Numar persoane, 156
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2012, Numar persoane, 152
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2013, Numar persoane, 137
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2014, Numar persoane, 132
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2015, Numar persoane, 127
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2016, Numar persoane, 124
20-24 ani, Masculin, Covasna, 63937 BOROSNEU MARE, Anul 2017, Numar persoane, 116
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 1992, Numar persoane, 219
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 1993, Numar persoane, 209
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 1994, Numar persoane, 209
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 1995, Numar persoane, 195
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 1996, Numar persoane, 184
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 1997, Numar persoane, 175
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 1998, Numar persoane, 178
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 1999, Numar persoane, 185
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2000, Numar persoane, 190
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2001, Numar persoane, 192
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2002, Numar persoane, 198
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2003, Numar persoane, 197
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2004, Numar persoane, 193
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2005, Numar persoane, 191
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2006, Numar persoane, 180
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2007, Numar persoane, 186
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2008, Numar persoane, 184
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2009, Numar persoane, 202
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2010, Numar persoane, 208
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2011, Numar persoane, 217
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2012, Numar persoane, 201
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2013, Numar persoane, 192
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2014, Numar persoane, 165
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2015, Numar persoane, 147
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2016, Numar persoane, 137
20-24 ani, Masculin, Covasna, 64041 BRADUT, Anul 2017, Numar persoane, 145
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 1992, Numar persoane, 68
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 1993, Numar persoane, 65
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 1994, Numar persoane, 61
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 1995, Numar persoane, 53
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 1996, Numar persoane, 55
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 1997, Numar persoane, 60
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 1998, Numar persoane, 66
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 1999, Numar persoane, 58
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2000, Numar persoane, 67
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2001, Numar persoane, 74
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2002, Numar persoane, 70
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2003, Numar persoane, 75
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2004, Numar persoane, 72
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2005, Numar persoane, 71
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2006, Numar persoane, 66
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2007, Numar persoane, 64
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2008, Numar persoane, 58
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2009, Numar persoane, 56
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2010, Numar persoane, 48
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2011, Numar persoane, 48
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2012, Numar persoane, 43
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2013, Numar persoane, 41
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2014, Numar persoane, 40
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2015, Numar persoane, 42
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2016, Numar persoane, 41
20-24 ani, Masculin, Covasna, 64005 BRATES, Anul 2017, Numar persoane, 44
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 1992, Numar persoane, 214
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 1993, Numar persoane, 210
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 1994, Numar persoane, 228
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 1995, Numar persoane, 220
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 1996, Numar persoane, 201
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 1997, Numar persoane, 191
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 1998, Numar persoane, 190
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 1999, Numar persoane, 171
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2000, Numar persoane, 170
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2001, Numar persoane, 159
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2002, Numar persoane, 167
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2003, Numar persoane, 151
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2004, Numar persoane, 152
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2005, Numar persoane, 140
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2006, Numar persoane, 139
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2007, Numar persoane, 133
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2008, Numar persoane, 138
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2009, Numar persoane, 136
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2010, Numar persoane, 144
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2011, Numar persoane, 138
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2012, Numar persoane, 135
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2013, Numar persoane, 128
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2014, Numar persoane, 125
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2015, Numar persoane, 112
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2016, Numar persoane, 109
20-24 ani, Masculin, Covasna, 64096 BRETCU, Anul 2017, Numar persoane, 104
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 1992, Numar persoane, 166
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 1993, Numar persoane, 166
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 1994, Numar persoane, 155
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 1995, Numar persoane, 132
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 1996, Numar persoane, 144
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 1997, Numar persoane, 142
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 1998, Numar persoane, 126
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 1999, Numar persoane, 135
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2000, Numar persoane, 138
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2001, Numar persoane, 123
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2002, Numar persoane, 123
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2003, Numar persoane, 132
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2004, Numar persoane, 128
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2005, Numar persoane, 134
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2006, Numar persoane, 128
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2007, Numar persoane, 135
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2008, Numar persoane, 144
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2009, Numar persoane, 155
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2010, Numar persoane, 159
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2011, Numar persoane, 151
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2012, Numar persoane, 137
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2013, Numar persoane, 129
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2014, Numar persoane, 117
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2015, Numar persoane, 109
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2016, Numar persoane, 104
20-24 ani, Masculin, Covasna, 64130 CATALINA, Anul 2017, Numar persoane, 107
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 1992, Numar persoane, 205
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 1993, Numar persoane, 198
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 1994, Numar persoane, 186
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 1995, Numar persoane, 188
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 1996, Numar persoane, 177
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 1997, Numar persoane, 172
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 1998, Numar persoane, 173
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 1999, Numar persoane, 184
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2000, Numar persoane, 182
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2001, Numar persoane, 182
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2002, Numar persoane, 182
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2003, Numar persoane, 177
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2004, Numar persoane, 168
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2005, Numar persoane, 154
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2006, Numar persoane, 146
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2007, Numar persoane, 150
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2008, Numar persoane, 163
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2009, Numar persoane, 176
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2010, Numar persoane, 189
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2011, Numar persoane, 200
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2012, Numar persoane, 186
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2013, Numar persoane, 173
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2014, Numar persoane, 152
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2015, Numar persoane, 136
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2016, Numar persoane, 119
20-24 ani, Masculin, Covasna, 64194 CERNAT, Anul 2017, Numar persoane, 109
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 1992, Numar persoane, 94
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 1993, Numar persoane, 88
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 1994, Numar persoane, 85
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 1995, Numar persoane, 77
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 1996, Numar persoane, 77
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 1997, Numar persoane, 61
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 1998, Numar persoane, 59
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 1999, Numar persoane, 63
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2000, Numar persoane, 65
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2001, Numar persoane, 63
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2002, Numar persoane, 64
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2003, Numar persoane, 63
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2004, Numar persoane, 53
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2005, Numar persoane, 55
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2006, Numar persoane, 52
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2007, Numar persoane, 53
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2008, Numar persoane, 52
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2009, Numar persoane, 53
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2010, Numar persoane, 56
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2011, Numar persoane, 57
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2012, Numar persoane, 52
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2013, Numar persoane, 52
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2014, Numar persoane, 45
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2015, Numar persoane, 43
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2016, Numar persoane, 44
20-24 ani, Masculin, Covasna, 64238 CHICHIS, Anul 2017, Numar persoane, 43
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 1992, Numar persoane, 52
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 1993, Numar persoane, 58
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 1994, Numar persoane, 57
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 1995, Numar persoane, 58
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 1996, Numar persoane, 61
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 1997, Numar persoane, 65
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 1998, Numar persoane, 62
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 1999, Numar persoane, 61
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2000, Numar persoane, 58
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2001, Numar persoane, 63
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2002, Numar persoane, 54
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2003, Numar persoane, 50
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2004, Numar persoane, 42
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2005, Numar persoane, 45
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2006, Numar persoane, 42
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2007, Numar persoane, 52
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2008, Numar persoane, 57
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2009, Numar persoane, 59
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2010, Numar persoane, 61
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2011, Numar persoane, 53
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2012, Numar persoane, 39
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2013, Numar persoane, 38
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2014, Numar persoane, 33
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2015, Numar persoane, 28
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2016, Numar persoane, 25
20-24 ani, Masculin, Covasna, 63553 COMANDAU, Anul 2017, Numar persoane, 28
20-24 ani, Masculin, Covasna, 65147 DALNIC, Anul 2005, Numar persoane, 48
20-24 ani, Masculin, Covasna, 65147 DALNIC, Anul 2006, Numar persoane, 45
20-24 ani, Masculin, Covasna, 65147 DALNIC, Anul 2007, Numar persoane, 49
20-24 ani, Masculin, Covasna, 65147 DALNIC, Anul 2008, Numar persoane, 51
20-24 ani, Masculin, Covasna, 65147 DALNIC, Anul 2009, Numar persoane, 52
20-24 ani, Masculin, Covasna, 65147 DALNIC, Anul 2010, Numar persoane, 49
