ID,year,XTEMP,XSPD,XVSB,LOC,LAT,LON,ELEVATION
153240,2014,0.8177519402819177,5.105297879980232,-0.08049275275616946,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,2015,1.5098378450007959,5.582895892943154,0.6525246813992587,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,2016,0.8016527404689799,0.871307101294671,0.4881446875191634,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,2017,0.86388671985813,1.4366386850635802,0.4060140775523543,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,2018,1.0857446206673849,0.6083642626665253,-0.045683432060926975,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,2019,0.8992626409157889,1.0144611788020665,0.4279223263118753,CAMPULUNG MUSCEL,45.283,25.033,680.0
153250,1974,-0.455075704963213,3.0791733540840522,-1.1394930485528476,SINAIA-1500,45.35,25.5,1510.0
153250,1978,2.156268010643802,4.540820244820053,-0.22325888051043077,SINAIA-1500,45.35,25.5,1510.0
153250,1979,-2.0592182848980074,4.641575916960559,-1.1267300036539571,SINAIA-1500,45.35,25.5,1510.0
153250,1982,0.5479381730821594,3.4859910269504115,-1.09094393984696,SINAIA-1500,45.35,25.5,1510.0
153250,1983,-0.4957878651920346,4.678468119808893,-0.5105858777145909,SINAIA-1500,45.35,25.5,1510.0
153250,1984,-1.3828136336024262,3.3441371918741334,-1.0336751144782486,SINAIA-1500,45.35,25.5,1510.0
153250,1985,-1.26382226013029,3.417063916228597,-0.5805268257588992,SINAIA-1500,45.35,25.5,1510.0
153250,1986,-0.14144151998329146,1.5530503548708228,-0.23930802350906338,SINAIA-1500,45.35,25.5,1510.0
153250,1987,-1.0394145253290714,2.064583791649984,-0.7378004595103143,SINAIA-1500,45.35,25.5,1510.0
153250,1988,-0.5655449552370663,3.3388112537772887,-0.7048689141694737,SINAIA-1500,45.35,25.5,1510.0
153250,1989,0.1892381078157733,3.6631366899405315,0.03376563496158189,SINAIA-1500,45.35,25.5,1510.0
