year,temp_avg,temp_mean,temp_mean80,temp_delta,temp_delta80,varos,value
1995,3.5,4.3,6.6,-0.8,-0.4,SEMENIC,1
1996,3.1,4.3,6.6,-1.2,-3.0,SEMENIC,1
1997,3.2,4.3,6.6,-1.1,-4.9,SEMENIC,1
1998,3.9,4.4,6.6,-0.5,-1.5,SEMENIC,1
1999,4.0,3.9,6.6,0.3,-3.2,SEMENIC,1
2000,4.4,4.2,6.4,0.2,-1.0,SEMENIC,1
2001,4.2,4.3,6.6,-0.1,1.0,SEMENIC,1
2002,6.3,5.6,,0.7,,SEMENIC,1
2014,7.2,6.5,6.6,0.7,-0.4,SEMENIC,1
2015,5.3,4.3,6.6,1.0,-2.1,SEMENIC,1
2016,5.0,4.3,6.6,0.7,-4.0,SEMENIC,1
2017,5.1,4.3,6.6,0.8,-1.0,SEMENIC,1
2018,5.7,4.3,6.6,1.4,0.5,SEMENIC,1
2019,6.6,5.6,4.2,1.0,4.2,SEMENIC,1
1974,14.7,14.4,,-0.1,,RAMNICU SARAT,1
1979,10.1,11.0,1.6,-0.9,-7.1,RAMNICU SARAT,1
1982,9.8,8.6,,1.1,,RAMNICU SARAT,1
1983,10.9,11.2,2.5,-0.3,0.6,RAMNICU SARAT,1
1984,9.9,11.5,2.4,-1.6,0.3,RAMNICU SARAT,1
1985,8.3,10.5,2.4,-2.2,-8.3,RAMNICU SARAT,1
1986,10.7,11.2,2.4,-0.5,0.5,RAMNICU SARAT,1
1987,9.8,11.3,2.4,-1.5,-6.8,RAMNICU SARAT,1
1988,10.3,11.3,2.4,-1.0,-1.4,RAMNICU SARAT,1
1989,11.9,11.3,2.4,0.6,-0.5,RAMNICU SARAT,1
1990,12.1,11.3,2.4,0.9,-2.1,RAMNICU SARAT,1
1991,10.2,11.3,2.4,-1.1,-0.8,RAMNICU SARAT,1
1992,11.0,11.3,2.4,-0.3,-2.1,RAMNICU SARAT,1
1993,10.1,11.3,2.4,-1.2,2.3,RAMNICU SARAT,1
1994,12.4,11.3,2.4,1.1,1.3,RAMNICU SARAT,1
1995,10.9,11.3,2.4,-0.4,-3.2,RAMNICU SARAT,1
1996,9.9,11.3,2.4,-1.4,-5.5,RAMNICU SARAT,1
1997,10.0,11.3,2.4,-1.3,-4.8,RAMNICU SARAT,1
1998,10.9,11.4,2.4,-0.5,-0.4,RAMNICU SARAT,1
1999,11.0,10.7,2.4,0.4,-1.3,RAMNICU SARAT,1
2000,11.7,10.7,2.3,1.0,-4.8,RAMNICU SARAT,1
2001,11.5,11.3,2.4,0.2,-0.8,RAMNICU SARAT,1
2002,14.2,13.2,2.4,1.0,-4.7,RAMNICU SARAT,1
2014,13.3,13.4,,-0.1,,RAMNICU SARAT,1
2015,12.8,11.8,3.0,0.9,-1.9,RAMNICU SARAT,1
2016,12.5,11.6,2.4,0.9,-2.4,RAMNICU SARAT,1
2017,12.0,11.3,2.4,0.7,-5.1,RAMNICU SARAT,1
2018,12.2,11.3,2.4,0.9,-0.7,RAMNICU SARAT,1
2019,14.2,13.1,2.4,1.1,-2.1,RAMNICU SARAT,1
1974,-2.4,-1.9,-1.4,-0.4,-4.7,IEZER,1
1979,2.2,2.5,-4.4,-0.4,-0.1,IEZER,1
1982,2.8,2.5,-3.2,0.2,1.2,IEZER,1
1983,1.7,2.2,-2.8,-0.5,-2.7,IEZER,1
1984,0.8,1.7,-2.5,-0.9,-2.5,IEZER,1
1985,0.1,1.2,-2.5,-1.2,-4.1,IEZER,1
1986,1.6,1.9,-2.5,-0.3,-4.6,IEZER,1
1987,0.3,1.9,-2.5,-1.6,-6.1,IEZER,1
1988,1.0,1.9,-2.5,-0.9,-2.9,IEZER,1
1989,1.9,1.9,-2.5,-0.0,-2.7,IEZER,1
1990,2.0,1.9,-2.5,0.0,-2.9,IEZER,1
1991,1.6,1.9,-2.5,-0.4,-4.3,IEZER,1
1992,1.6,1.9,-2.5,-0.3,-3.5,IEZER,1
1993,1.3,1.9,-2.5,-0.7,-2.7,IEZER,1
1994,2.7,1.9,-2.5,0.8,-2.0,IEZER,1
1995,1.1,1.9,-2.5,-0.8,-4.5,IEZER,1
1996,1.2,1.9,-2.5,-0.7,-3.2,IEZER,1
1997,0.9,1.9,-2.5,-1.0,-1.6,IEZER,1
1998,1.2,2.0,-2.4,-0.8,-3.2,IEZER,1
1999,2.1,1.6,-2.5,0.6,-1.9,IEZER,1
2000,1.7,1.5,-2.7,0.1,-5.0,IEZER,1
2001,2.4,2.1,-2.5,0.1,-3.9,IEZER,1
2002,3.8,3.1,-1.4,0.7,-5.1,IEZER,1
2014,5.9,4.4,-4.4,1.5,1.1,IEZER,1
2015,2.6,1.9,-3.4,0.8,0.2,IEZER,1
2016,2.6,2.3,-2.5,0.4,-5.1,IEZER,1
2017,2.5,1.9,-2.5,0.6,-4.4,IEZER,1
2018,3.4,1.9,-2.5,1.4,-3.0,IEZER,1
2019,4.0,3.1,-1.4,0.9,-6.6,IEZER,1
1974,0.5,1.1,,-0.3,,VLADEASA 1800,1
1979,4.1,3.7,-7.2,0.4,6.5,VLADEASA 1800,1
1982,2.2,2.0,-5.1,0.2,2.5,VLADEASA 1800,1
1983,1.6,2.1,-5.0,-0.6,-0.1,VLADEASA 1800,1
1984,0.3,1.5,-5.4,-1.4,-0.2,VLADEASA 1800,1
1985,-0.1,1.3,-5.0,-1.4,2.2,VLADEASA 1800,1
1986,1.3,1.8,-5.0,-0.5,-1.7,VLADEASA 1800,1
1987,0.3,1.8,-5.0,-1.4,-0.4,VLADEASA 1800,1
1988,0.9,1.8,-5.0,-0.8,-1.8,VLADEASA 1800,1
1989,1.5,1.8,-5.0,-0.2,0.0,VLADEASA 1800,1
1990,2.1,1.8,-5.0,0.3,-1.4,VLADEASA 1800,1
1991,1.1,1.8,-5.0,-0.7,-2.7,VLADEASA 1800,1
1992,1.4,1.8,-5.0,-0.3,-1.4,VLADEASA 1800,1
1993,1.0,1.8,-5.0,-0.8,0.7,VLADEASA 1800,1
1994,2.4,1.8,-5.0,0.7,-0.5,VLADEASA 1800,1
1995,1.0,1.8,-5.0,-0.7,-0.1,VLADEASA 1800,1
1996,0.9,1.8,-5.0,-0.9,-0.2,VLADEASA 1800,1
1997,0.6,1.8,-5.0,-1.2,0.3,VLADEASA 1800,1
1998,0.9,1.8,-4.9,-0.9,-2.0,VLADEASA 1800,1
1999,1.5,1.4,-5.0,0.2,-0.9,VLADEASA 1800,1
2000,1.9,1.4,-4.4,0.5,-0.0,VLADEASA 1800,1
2001,1.8,1.8,-5.0,0.0,-5.7,VLADEASA 1800,1
2002,3.7,2.9,,0.8,,VLADEASA 1800,1
2014,5.3,4.1,-7.2,1.2,3.4,VLADEASA 1800,1
2015,2.8,1.8,-7.2,1.0,4.6,VLADEASA 1800,1
2016,2.4,1.8,-5.0,0.6,-1.7,VLADEASA 1800,1
2017,2.3,1.8,-5.0,0.6,-0.8,VLADEASA 1800,1
2018,3.4,1.8,-5.0,1.6,-1.2,VLADEASA 1800,1
2019,3.9,2.9,,1.0,,VLADEASA 1800,1
1974,2.8,3.2,,-0.5,,PARANG,1
1979,3.8,3.7,2.0,0.1,0.6,PARANG,1
1982,5.0,4.7,3.2,0.3,-0.7,PARANG,1
1983,3.9,4.3,3.0,-0.4,-3.4,PARANG,1
1984,3.4,4.5,5.0,-1.2,-3.3,PARANG,1
1985,1.9,3.6,3.1,-1.7,-2.8,PARANG,1
1986,3.7,4.2,3.0,-0.5,-1.2,PARANG,1
1987,3.0,4.2,3.0,-1.2,-1.9,PARANG,1
1988,3.4,4.2,3.0,-0.9,-5.5,PARANG,1
1989,4.1,4.2,3.0,-0.1,-2.8,PARANG,1
1990,4.6,4.2,3.0,0.4,0.4,PARANG,1
1991,3.5,4.2,3.0,-0.7,-0.6,PARANG,1
1992,4.0,4.2,3.0,-0.2,-0.9,PARANG,1
1993,3.4,4.2,3.0,-0.8,-3.0,PARANG,1
1994,5.1,4.2,3.0,0.9,-1.5,PARANG,1
1995,3.6,4.2,3.0,-0.6,-2.6,PARANG,1
1996,3.2,4.2,3.0,-1.0,0.2,PARANG,1
1997,3.1,4.2,3.0,-1.1,-1.6,PARANG,1
1998,3.6,4.2,3.0,-0.6,-3.5,PARANG,1
1999,3.7,3.8,3.0,0.0,-2.0,PARANG,1
2000,4.3,3.9,3.4,0.3,3.1,PARANG,1
2001,3.9,4.3,3.0,-0.3,-2.8,PARANG,1
2002,6.1,5.5,2.2,0.7,9.7,PARANG,1
2014,7.2,6.4,2.5,0.8,1.0,PARANG,1
2015,5.1,4.3,2.5,0.8,1.3,PARANG,1
2016,4.8,4.2,3.0,0.6,-1.6,PARANG,1
2017,4.9,4.2,3.0,0.7,-1.4,PARANG,1
2018,5.6,4.2,3.0,1.4,1.7,PARANG,1
2019,6.5,5.5,0.6,1.0,7.7,PARANG,1
1974,-1.0,0.9,7.7,-2.1,-6.7,LACAUTI,1
1979,1.3,2.3,8.3,-1.0,8.9,LACAUTI,1
1982,2.9,2.7,7.2,0.2,0.4,LACAUTI,1
1983,1.5,1.8,7.3,-0.4,-0.9,LACAUTI,1
1984,1.1,2.0,7.7,-0.9,-1.2,LACAUTI,1
1985,-0.5,1.1,7.5,-1.5,0.2,LACAUTI,1
1986,1.9,1.8,7.3,0.0,-0.6,LACAUTI,1
1987,0.3,1.8,7.3,-1.5,-2.1,LACAUTI,1
1988,1.3,1.8,7.3,-0.4,-1.5,LACAUTI,1
1989,1.6,1.8,7.3,-0.2,-2.6,LACAUTI,1
1990,2.2,1.8,7.3,0.4,-2.6,LACAUTI,1
1991,0.9,1.8,7.3,-0.9,-4.4,LACAUTI,1
1992,0.9,1.8,7.3,-0.9,-3.3,LACAUTI,1
1993,0.0,1.7,7.3,-1.7,-1.4,LACAUTI,1
1994,2.6,1.8,7.3,0.8,-2.0,LACAUTI,1
1995,1.2,1.8,7.3,-0.6,-3.3,LACAUTI,1
1996,1.0,1.8,7.3,-0.8,0.9,LACAUTI,1
1997,0.5,1.8,7.3,-1.3,-1.1,LACAUTI,1
1998,1.2,1.8,7.3,-0.6,-3.1,LACAUTI,1
1999,1.4,1.3,7.3,0.3,-2.0,LACAUTI,1
2000,2.3,1.6,7.2,0.8,-0.1,LACAUTI,1
2001,1.9,1.8,7.2,0.2,-1.2,LACAUTI,1
2002,3.5,3.0,7.3,0.4,0.4,LACAUTI,1
2014,5.2,4.1,,1.1,,LACAUTI,1
2015,2.7,1.9,7.1,0.8,0.2,LACAUTI,1
2016,2.5,2.0,7.3,0.5,-2.5,LACAUTI,1
2017,2.4,1.8,7.3,0.6,-0.9,LACAUTI,1
2018,3.4,1.8,7.3,1.6,1.3,LACAUTI,1
2019,3.8,3.0,7.3,0.8,-1.8,LACAUTI,1
1974,7.5,10.9,,-3.1,,COTNARI,1
1979,11.4,10.8,-4.3,0.3,9.0,COTNARI,1
1982,10.5,10.5,-6.2,0.0,9.8,COTNARI,1
1983,10.2,9.8,-6.0,0.4,4.5,COTNARI,1
1984,8.0,9.7,-6.0,-1.8,1.9,COTNARI,1
1985,6.6,9.2,-6.0,-2.5,8.3,COTNARI,1
1986,9.1,10.0,-6.0,-0.8,4.1,COTNARI,1
1987,7.6,10.0,-6.0,-2.3,5.1,COTNARI,1
1988,8.8,10.0,-6.0,-1.2,5.9,COTNARI,1
1989,10.8,10.0,-6.0,0.8,9.0,COTNARI,1
1990,10.9,10.0,-6.0,1.0,5.7,COTNARI,1
1991,8.9,10.0,-6.0,-1.1,3.9,COTNARI,1
1992,9.6,10.0,-6.0,-0.4,3.6,COTNARI,1
1993,8.8,10.0,-6.0,-1.2,8.4,COTNARI,1
1994,10.8,10.0,-6.0,0.8,5.7,COTNARI,1
1995,9.4,10.0,-6.0,-0.6,1.5,COTNARI,1
1996,8.0,10.0,-6.0,-2.0,3.1,COTNARI,1
1997,8.9,10.0,-6.0,-1.1,5.1,COTNARI,1
1998,9.6,10.1,-6.0,-0.5,3.5,COTNARI,1
1999,10.1,9.5,-6.0,0.7,8.0,COTNARI,1
2000,10.4,9.5,-5.8,0.9,7.3,COTNARI,1
2001,9.9,10.1,-6.0,-0.1,0.5,COTNARI,1
2002,12.8,11.9,,0.9,,COTNARI,1
2014,12.2,12.0,-6.5,0.2,7.3,COTNARI,1
2015,11.2,10.0,-6.5,1.2,11.2,COTNARI,1
2016,11.2,10.0,-6.0,1.2,6.7,COTNARI,1
2017,11.0,10.0,-6.0,1.0,9.4,COTNARI,1
2018,10.9,10.0,-6.0,0.9,5.2,COTNARI,1
2019,12.9,11.8,,1.1,,COTNARI,1
1974,3.0,4.1,,-1.1,,PALTINIS SIBIU,1
1979,3.3,4.9,9.8,-1.6,-3.9,PALTINIS SIBIU,1
1982,5.7,5.6,8.5,0.1,-1.6,PALTINIS SIBIU,1
1983,4.2,4.9,8.7,-0.7,-3.8,PALTINIS SIBIU,1
1984,4.2,5.6,11.1,-1.4,-3.0,PALTINIS SIBIU,1
1985,2.9,4.3,8.7,-1.5,-6.2,PALTINIS SIBIU,1
1986,4.8,5.0,8.7,-0.2,-4.3,PALTINIS SIBIU,1
1987,3.9,5.0,8.7,-1.1,-3.1,PALTINIS SIBIU,1
1988,4.3,5.0,8.7,-0.6,-3.6,PALTINIS SIBIU,1
1989,4.7,5.0,8.7,-0.2,-5.3,PALTINIS SIBIU,1
1990,5.4,5.0,8.7,0.4,-0.5,PALTINIS SIBIU,1
1991,4.1,5.0,8.7,-0.8,-2.4,PALTINIS SIBIU,1
1992,4.7,5.0,8.7,-0.2,-2.8,PALTINIS SIBIU,1
1993,4.2,5.0,8.7,-0.7,-0.6,PALTINIS SIBIU,1
1994,6.0,5.0,8.7,1.0,-3.1,PALTINIS SIBIU,1
1995,4.3,5.0,8.7,-0.7,-2.6,PALTINIS SIBIU,1
1996,4.1,5.0,8.7,-0.9,-3.9,PALTINIS SIBIU,1
1997,3.8,5.0,8.7,-1.2,-6.6,PALTINIS SIBIU,1
1998,4.3,4.9,8.7,-0.6,-1.5,PALTINIS SIBIU,1
1999,4.6,4.4,8.7,0.2,-4.5,PALTINIS SIBIU,1
2000,5.2,4.6,8.5,0.6,-1.8,PALTINIS SIBIU,1
2001,4.8,4.9,8.7,-0.1,-0.9,PALTINIS SIBIU,1
2002,6.9,6.2,,0.7,,PALTINIS SIBIU,1
2014,8.0,7.1,10.4,0.9,-2.9,PALTINIS SIBIU,1
2015,5.8,5.0,10.4,0.8,-4.0,PALTINIS SIBIU,1
2016,5.4,5.0,8.7,0.4,-4.7,PALTINIS SIBIU,1
2017,5.6,5.0,8.7,0.6,-3.3,PALTINIS SIBIU,1
2018,6.4,5.0,8.7,1.4,-0.5,PALTINIS SIBIU,1
2019,6.8,6.2,6.9,0.6,2.5,PALTINIS SIBIU,1
1978,6.4,6.8,12.2,-0.2,-0.3,SFANTU GHEORGHE GOVASNA,1
1979,7.4,7.1,7.6,0.6,3.8,SFANTU GHEORGHE GOVASNA,1
1982,7.3,8.4,7.7,-1.0,4.2,SFANTU GHEORGHE GOVASNA,1
1983,7.8,7.9,7.4,-0.2,1.7,SFANTU GHEORGHE GOVASNA,1
1984,8.4,9.3,9.5,-0.9,4.2,SFANTU GHEORGHE GOVASNA,1
1985,5.1,7.2,6.9,-2.1,1.6,SFANTU GHEORGHE GOVASNA,1
1986,7.6,8.0,7.4,-0.4,2.3,SFANTU GHEORGHE GOVASNA,1
1987,6.5,8.0,7.4,-1.5,4.0,SFANTU GHEORGHE GOVASNA,1
1988,7.4,8.0,7.4,-0.6,2.3,SFANTU GHEORGHE GOVASNA,1
1989,8.0,8.0,7.4,0.0,3.0,SFANTU GHEORGHE GOVASNA,1
1990,8.1,8.0,7.4,0.1,3.5,SFANTU GHEORGHE GOVASNA,1
1991,7.4,8.0,7.4,-0.6,4.2,SFANTU GHEORGHE GOVASNA,1
1992,7.1,8.0,7.4,-0.9,3.2,SFANTU GHEORGHE GOVASNA,1
1993,6.3,8.0,7.4,-1.7,3.5,SFANTU GHEORGHE GOVASNA,1
1994,8.9,8.0,7.4,0.9,5.3,SFANTU GHEORGHE GOVASNA,1
1995,7.5,8.0,7.4,-0.5,3.1,SFANTU GHEORGHE GOVASNA,1
1996,7.2,8.0,7.4,-0.8,2.2,SFANTU GHEORGHE GOVASNA,1
1997,6.9,8.0,7.4,-1.1,1.2,SFANTU GHEORGHE GOVASNA,1
1998,7.5,8.0,7.4,-0.5,3.9,SFANTU GHEORGHE GOVASNA,1
1999,7.2,7.4,7.4,-0.2,3.4,SFANTU GHEORGHE GOVASNA,1
2000,7.4,7.5,7.1,-0.0,3.0,SFANTU GHEORGHE GOVASNA,1
2001,7.6,8.0,7.4,-0.4,4.5,SFANTU GHEORGHE GOVASNA,1
2002,10.1,9.8,10.0,0.3,2.8,SFANTU GHEORGHE GOVASNA,1
2014,10.9,9.9,7.7,1.1,4.6,SFANTU GHEORGHE GOVASNA,1
2015,9.1,8.0,7.7,1.1,5.5,SFANTU GHEORGHE GOVASNA,1
2016,8.8,8.0,7.4,0.8,3.9,SFANTU GHEORGHE GOVASNA,1
2017,8.7,8.0,7.4,0.7,4.4,SFANTU GHEORGHE GOVASNA,1
2018,9.5,8.0,7.4,1.6,5.5,SFANTU GHEORGHE GOVASNA,1
2019,11.0,9.8,9.3,1.2,6.3,SFANTU GHEORGHE GOVASNA,1
1974,6.8,8.2,,-1.5,,TARGU NEAMT,1
1979,6.7,8.1,-2.1,-1.5,5.3,TARGU NEAMT,1
1982,8.5,9.2,-2.7,-0.8,4.6,TARGU NEAMT,1
1983,9.0,9.1,-2.6,-0.1,3.9,TARGU NEAMT,1
1984,7.6,9.4,-0.8,-1.7,1.2,TARGU NEAMT,1
1985,6.0,8.4,-2.5,-2.3,3.2,TARGU NEAMT,1
1986,8.0,9.0,-2.6,-1.0,5.0,TARGU NEAMT,1
1987,6.4,9.0,-2.6,-2.6,5.7,TARGU NEAMT,1
1988,7.8,9.0,-2.6,-1.2,0.9,TARGU NEAMT,1
1989,9.6,9.0,-2.6,0.5,4.4,TARGU NEAMT,1
1990,9.7,9.0,-2.6,0.7,8.2,TARGU NEAMT,1
1991,8.2,9.0,-2.6,-0.9,5.2,TARGU NEAMT,1
1992,8.8,9.0,-2.6,-0.2,6.6,TARGU NEAMT,1
1993,8.0,9.0,-2.6,-1.0,-1.9,TARGU NEAMT,1
1994,10.0,9.0,-2.6,0.9,5.8,TARGU NEAMT,1
1995,8.6,9.0,-2.6,-0.4,2.5,TARGU NEAMT,1
1996,7.2,9.0,-2.6,-1.8,8.5,TARGU NEAMT,1
1997,8.0,9.0,-2.6,-1.0,6.2,TARGU NEAMT,1
1998,8.7,9.2,-2.6,-0.4,2.4,TARGU NEAMT,1
1999,8.7,8.2,-2.1,0.4,4.7,TARGU NEAMT,1
2000,10.6,9.7,-0.7,0.9,9.7,TARGU NEAMT,1
2001,9.9,10.0,-2.0,-0.3,4.2,TARGU NEAMT,1
2002,12.6,11.3,,0.9,,TARGU NEAMT,1
2014,11.2,11.0,-2.1,0.2,5.5,TARGU NEAMT,1
2015,10.2,9.0,-2.1,1.2,8.6,TARGU NEAMT,1
2016,10.3,9.0,-2.6,1.3,5.6,TARGU NEAMT,1
2017,10.1,9.0,-2.6,1.1,6.8,TARGU NEAMT,1
2018,10.0,9.0,-2.6,0.9,5.6,TARGU NEAMT,1
2019,11.8,10.8,,1.0,,TARGU NEAMT,1
1974,12.2,13.4,,-0.7,,ADJUD,1
1979,7.8,9.0,-3.9,-1.2,8.8,ADJUD,1
1982,10.1,10.8,-5.5,-0.5,9.1,ADJUD,1
1983,9.6,10.3,-5.4,-0.6,4.8,ADJUD,1
1984,9.5,10.8,-4.2,-1.3,7.2,ADJUD,1
1985,6.8,9.6,-5.3,-2.8,8.0,ADJUD,1
1986,9.5,10.3,-5.4,-0.8,9.0,ADJUD,1
1987,8.6,10.3,-5.4,-1.7,10.6,ADJUD,1
1988,9.2,10.2,-5.4,-1.0,4.6,ADJUD,1
1989,10.7,10.2,-5.4,0.5,8.5,ADJUD,1
1990,11.0,10.2,-5.4,0.7,11.9,ADJUD,1
1991,9.4,10.2,-5.4,-0.8,9.2,ADJUD,1
1992,10.0,10.2,-5.4,-0.3,9.9,ADJUD,1
1993,8.6,10.3,-5.4,-1.6,1.6,ADJUD,1
1994,11.3,10.2,-5.4,1.1,9.0,ADJUD,1
1995,9.6,10.2,-5.4,-0.6,5.2,ADJUD,1
1996,8.9,10.2,-5.4,-1.3,12.4,ADJUD,1
1997,9.1,10.2,-5.4,-1.2,9.5,ADJUD,1
1998,9.8,10.3,-5.4,-0.6,7.3,ADJUD,1
1999,10.2,9.8,-5.4,0.5,8.7,ADJUD,1
2000,10.7,10.0,-4.6,0.7,14.3,ADJUD,1
2001,10.3,10.3,-5.4,0.1,7.9,ADJUD,1
2002,12.9,12.1,-7.5,0.7,,ADJUD,1
2014,12.7,12.2,-3.9,0.5,7.9,ADJUD,1
2015,11.4,10.3,-3.9,1.1,10.6,ADJUD,1
2016,11.4,10.2,-5.4,1.1,9.5,ADJUD,1
2017,11.0,10.2,-5.4,0.7,11.4,ADJUD,1
2018,11.3,10.2,-5.4,1.0,9.8,ADJUD,1
2019,13.8,12.0,,1.8,,ADJUD,1
1974,9.8,10.4,,-0.7,,SUPURU DE JOS,1
1979,8.1,9.7,-5.3,-1.6,8.2,SUPURU DE JOS,1
1982,9.5,10.1,-1.6,-0.7,5.3,SUPURU DE JOS,1
1983,9.5,10.3,-1.3,-0.8,0.5,SUPURU DE JOS,1
1984,9.5,10.8,-2.0,-1.4,-0.8,SUPURU DE JOS,1
1985,7.1,9.5,-1.4,-2.4,3.3,SUPURU DE JOS,1
1986,8.9,10.2,-1.3,-1.3,-2.4,SUPURU DE JOS,1
1987,8.4,10.1,-1.3,-1.7,2.0,SUPURU DE JOS,1
1988,9.3,10.1,-1.3,-0.8,1.8,SUPURU DE JOS,1
1989,10.0,10.1,-1.3,-0.1,2.0,SUPURU DE JOS,1
1990,10.2,10.2,-1.3,-0.1,1.7,SUPURU DE JOS,1
1991,8.5,9.4,-2.4,-1.0,-1.5,SUPURU DE JOS,1
1992,10.1,10.4,-3.0,-0.2,2.2,SUPURU DE JOS,1
1993,10.5,11.4,-2.4,-0.9,4.8,SUPURU DE JOS,1
1994,11.1,10.1,-1.3,1.0,2.3,SUPURU DE JOS,1
1995,9.6,10.1,-1.3,-0.5,0.7,SUPURU DE JOS,1
1996,9.0,10.1,-1.3,-1.2,-0.5,SUPURU DE JOS,1
1997,9.0,10.1,-1.3,-1.1,2.9,SUPURU DE JOS,1
1998,9.5,10.2,-1.4,-0.7,-5.6,SUPURU DE JOS,1
1999,10.2,10.2,-1.3,0.0,1.4,SUPURU DE JOS,1
2000,9.9,9.5,-1.3,0.4,2.8,SUPURU DE JOS,1
2001,9.8,10.1,-1.3,-0.2,-4.5,SUPURU DE JOS,1
2002,12.8,11.9,,0.8,,SUPURU DE JOS,1
2014,13.3,11.9,-4.4,1.4,8.3,SUPURU DE JOS,1
2015,11.1,10.2,-4.4,1.0,7.3,SUPURU DE JOS,1
2016,10.7,10.1,-1.3,0.5,-0.3,SUPURU DE JOS,1
2017,10.8,10.1,-1.3,0.7,4.0,SUPURU DE JOS,1
2018,11.9,10.1,-1.3,1.7,2.2,SUPURU DE JOS,1
2019,13.1,11.9,,1.2,,SUPURU DE JOS,1
1974,11.7,12.4,,-0.8,,PATARLAGELE,1
1979,8.1,10.1,-3.0,-2.0,0.7,PATARLAGELE,1
1982,10.5,10.6,-3.0,-0.2,6.6,PATARLAGELE,1
1983,10.2,10.6,-3.0,-0.4,2.3,PATARLAGELE,1
1984,9.4,11.2,-3.1,-1.8,0.3,PATARLAGELE,1
1985,7.8,9.7,-3.0,-1.8,4.4,PATARLAGELE,1
1986,9.9,10.3,-3.0,-0.4,2.0,PATARLAGELE,1
1987,9.2,10.3,-3.0,-1.1,4.0,PATARLAGELE,1
1988,9.9,10.3,-3.0,-0.5,4.6,PATARLAGELE,1
1989,11.2,10.3,-3.0,0.9,3.4,PATARLAGELE,1
1990,10.6,10.4,-3.0,0.2,2.9,PATARLAGELE,1
1991,9.4,10.3,-3.0,-1.0,1.9,PATARLAGELE,1
1992,10.2,10.3,-3.0,-0.1,0.7,PATARLAGELE,1
1993,8.8,10.3,-3.0,-1.6,4.7,PATARLAGELE,1
1994,11.3,10.4,-3.0,0.9,4.8,PATARLAGELE,1
1995,9.8,10.3,-3.0,-0.5,1.1,PATARLAGELE,1
1996,9.2,10.3,-3.0,-1.2,3.3,PATARLAGELE,1
1997,9.4,10.3,-3.0,-0.9,3.7,PATARLAGELE,1
1998,11.4,10.9,-2.6,0.4,2.3,PATARLAGELE,1
1999,10.8,10.4,-2.9,0.4,4.8,PATARLAGELE,1
2000,10.4,10.0,-3.1,0.3,5.0,PATARLAGELE,1
2001,11.4,11.3,-3.0,0.1,-2.5,PATARLAGELE,1
2002,13.3,12.3,,0.7,,PATARLAGELE,1
2014,13.0,12.5,-3.3,0.5,4.0,PATARLAGELE,1
2015,12.1,11.1,-3.1,0.9,8.1,PATARLAGELE,1
2016,11.2,10.7,-3.0,0.6,3.0,PATARLAGELE,1
2017,10.9,10.3,-3.0,0.5,5.5,PATARLAGELE,1
2018,11.2,10.3,-3.0,0.9,3.0,PATARLAGELE,1
2019,12.9,12.1,,0.8,,PATARLAGELE,1
1974,11.2,11.5,,-0.3,,CAMPULUNG MUSCEL,1
1979,7.8,8.9,4.5,-1.3,3.1,CAMPULUNG MUSCEL,1
1982,9.1,9.1,5.1,-0.1,2.4,CAMPULUNG MUSCEL,1
1983,8.4,8.8,5.1,-0.4,-0.6,CAMPULUNG MUSCEL,1
1984,8.5,9.6,6.4,-1.1,2.6,CAMPULUNG MUSCEL,1
1985,6.8,8.3,5.1,-1.4,0.4,CAMPULUNG MUSCEL,1
1986,7.8,8.6,5.1,-0.8,0.1,CAMPULUNG MUSCEL,1
1987,7.4,8.6,5.1,-1.2,1.3,CAMPULUNG MUSCEL,1
1988,8.2,8.6,5.1,-0.4,-1.3,CAMPULUNG MUSCEL,1
1989,9.0,8.6,5.1,0.3,1.1,CAMPULUNG MUSCEL,1
1990,9.2,8.7,5.1,0.5,2.6,CAMPULUNG MUSCEL,1
1991,7.9,8.6,5.1,-0.7,2.2,CAMPULUNG MUSCEL,1
1992,8.4,8.6,5.1,-0.3,1.5,CAMPULUNG MUSCEL,1
1993,7.8,8.6,5.1,-0.9,1.2,CAMPULUNG MUSCEL,1
1994,9.4,8.6,5.1,0.8,1.5,CAMPULUNG MUSCEL,1
1995,8.0,8.6,5.1,-0.6,1.1,CAMPULUNG MUSCEL,1
1996,7.5,8.6,5.1,-1.1,1.9,CAMPULUNG MUSCEL,1
1997,7.7,8.6,5.1,-0.9,-0.1,CAMPULUNG MUSCEL,1
1998,8.4,8.7,5.1,-0.3,1.0,CAMPULUNG MUSCEL,1
1999,8.5,8.3,5.1,0.2,0.1,CAMPULUNG MUSCEL,1
2000,8.3,8.2,5.0,0.1,2.7,CAMPULUNG MUSCEL,1
2001,8.6,8.6,5.1,-0.0,1.9,CAMPULUNG MUSCEL,1
2002,10.9,10.3,,0.6,,CAMPULUNG MUSCEL,1
2014,11.3,10.6,5.4,0.6,2.6,CAMPULUNG MUSCEL,1
2015,10.7,9.4,5.4,1.3,2.5,CAMPULUNG MUSCEL,1
2016,9.6,9.0,5.1,0.6,-0.0,CAMPULUNG MUSCEL,1
2017,9.3,8.6,5.1,0.7,2.2,CAMPULUNG MUSCEL,1
2018,9.6,8.6,5.1,0.9,3.3,CAMPULUNG MUSCEL,1
2019,10.9,10.2,2.8,0.7,8.9,CAMPULUNG MUSCEL,1
1974,11.7,12.0,,-0.0,,POLOVRAGI,1
