
Judete, Sectiuni si capitole conform Nomenclatorului Combinat (NC), Luni, UM: Mii euro, Valoare
Botosani, Total, Luna iulie 2013, Mii EURO, 25316
Botosani, Total, Luna august 2013, Mii EURO, 15871
Botosani, Total, Luna septembrie 2013, Mii EURO, 20010
Botosani, Total, Luna octombrie 2013, Mii EURO, 24614
Botosani, Total, Luna noiembrie 2013, Mii EURO, 22677
Botosani, Total, Luna decembrie 2013, Mii EURO, 17030
Botosani, Total, Luna ianuarie 2014, Mii EURO, 23260
Botosani, Total, Luna februarie 2014, Mii EURO, 23939
Botosani, Total, Luna martie 2014, Mii EURO, 24109
Botosani, Total, Luna aprilie 2014, Mii EURO, 21170
Botosani, Total, Luna mai 2014, Mii EURO, 26746
Botosani, Total, Luna iunie 2014, Mii EURO, 24936
Botosani, Total, Luna iulie 2014, Mii EURO, 26394
Botosani, Total, Luna august 2014, Mii EURO, 16347
Botosani, Total, Luna septembrie 2014, Mii EURO, 21605
Botosani, Total, Luna octombrie 2014, Mii EURO, 24431
Botosani, Total, Luna noiembrie 2014, Mii EURO, 21864
Botosani, Total, Luna decembrie 2014, Mii EURO, 18150
Botosani, Total, Luna ianuarie 2015, Mii EURO, 22540
Botosani, Total, Luna februarie 2015, Mii EURO, 26654
Botosani, Total, Luna martie 2015, Mii EURO, 27607
Botosani, Total, Luna aprilie 2015, Mii EURO, 24795
Botosani, Total, Luna mai 2015, Mii EURO, 25661
Botosani, Total, Luna iunie 2015, Mii EURO, 24733
Botosani, Total, Luna iulie 2015, Mii EURO, 27778
Botosani, Total, Luna august 2015, Mii EURO, 17279
Botosani, Total, Luna septembrie 2015, Mii EURO, 22214
Botosani, Total, Luna octombrie 2015, Mii EURO, 26035
Botosani, Total, Luna noiembrie 2015, Mii EURO, 23982
Botosani, Total, Luna decembrie 2015, Mii EURO, 21097
Botosani, Total, Luna ianuarie 2016, Mii EURO, 25523
Botosani, Total, Luna februarie 2016, Mii EURO, 28714
Botosani, Total, Luna martie 2016, Mii EURO, 27247
Botosani, Total, Luna aprilie 2016, Mii EURO, 24572
Botosani, Total, Luna mai 2016, Mii EURO, 24252
Botosani, Total, Luna iunie 2016, Mii EURO, 26255
Botosani, Total, Luna iulie 2016, Mii EURO, 27503
Botosani, Total, Luna august 2016, Mii EURO, 18731
Botosani, Total, Luna septembrie 2016, Mii EURO, 27702
Botosani, Total, Luna octombrie 2016, Mii EURO, 24422
Botosani, Total, Luna noiembrie 2016, Mii EURO, 25990
Botosani, Total, Luna decembrie 2016, Mii EURO, 23053
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2011, Mii EURO, 297
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2011, Mii EURO, 321
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna martie 2011, Mii EURO, 324
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2011, Mii EURO, 361
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna mai 2011, Mii EURO, 316
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2011, Mii EURO, 212
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2011, Mii EURO, 343
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna august 2011, Mii EURO, 304
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2011, Mii EURO, 252
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2011, Mii EURO, 253
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2011, Mii EURO, 168
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2011, Mii EURO, 221
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2012, Mii EURO, 199
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2012, Mii EURO, 425
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna martie 2012, Mii EURO, 369
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2012, Mii EURO, 271
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna mai 2012, Mii EURO, 523
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2012, Mii EURO, 315
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2012, Mii EURO, 222
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna august 2012, Mii EURO, 275
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2012, Mii EURO, 303
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2012, Mii EURO, 274
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2012, Mii EURO, 378
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2012, Mii EURO, 300
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2013, Mii EURO, 365
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2013, Mii EURO, 315
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna martie 2013, Mii EURO, 461
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2013, Mii EURO, 361
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna mai 2013, Mii EURO, 396
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2013, Mii EURO, 295
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2013, Mii EURO, 283
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna august 2013, Mii EURO, 475
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2013, Mii EURO, 335
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2013, Mii EURO, 290
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2013, Mii EURO, 258
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2013, Mii EURO, 283
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2014, Mii EURO, 340
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2014, Mii EURO, 332
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna martie 2014, Mii EURO, 429
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2014, Mii EURO, 374
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna mai 2014, Mii EURO, 554
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2014, Mii EURO, 715
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2014, Mii EURO, 476
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna august 2014, Mii EURO, 401
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2014, Mii EURO, 521
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2014, Mii EURO, 529
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2014, Mii EURO, 380
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2014, Mii EURO, 240
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2015, Mii EURO, 325
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2015, Mii EURO, 347
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna martie 2015, Mii EURO, 413
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2015, Mii EURO, 433
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna mai 2015, Mii EURO, 525
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2015, Mii EURO, 502
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2015, Mii EURO, 394
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna august 2015, Mii EURO, 467
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2015, Mii EURO, 265
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2015, Mii EURO, 363
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2015, Mii EURO, 377
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2015, Mii EURO, 362
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2016, Mii EURO, 361
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2016, Mii EURO, 296
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna martie 2016, Mii EURO, 371
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2016, Mii EURO, 482
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna mai 2016, Mii EURO, 372
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2016, Mii EURO, 368
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2016, Mii EURO, 611
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna august 2016, Mii EURO, 502
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2016, Mii EURO, 419
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2016, Mii EURO, 421
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2016, Mii EURO, 470
Botosani, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2016, Mii EURO, 364
Botosani, X. Hirtie si articole din acestea, Luna ianuarie 2011, Mii EURO, 13
Botosani, X. Hirtie si articole din acestea, Luna februarie 2011, Mii EURO, 21
Botosani, X. Hirtie si articole din acestea, Luna martie 2011, Mii EURO, 9
Botosani, X. Hirtie si articole din acestea, Luna aprilie 2011, Mii EURO, 12
Botosani, X. Hirtie si articole din acestea, Luna mai 2011, Mii EURO, 12
Botosani, X. Hirtie si articole din acestea, Luna iunie 2011, Mii EURO, 11
Botosani, X. Hirtie si articole din acestea, Luna iulie 2011, Mii EURO, 12
Botosani, X. Hirtie si articole din acestea, Luna august 2011, Mii EURO, 2
Botosani, X. Hirtie si articole din acestea, Luna septembrie 2011, Mii EURO, 8
Botosani, X. Hirtie si articole din acestea, Luna octombrie 2011, Mii EURO, 11
Botosani, X. Hirtie si articole din acestea, Luna noiembrie 2011, Mii EURO, 10
Botosani, X. Hirtie si articole din acestea, Luna decembrie 2011, Mii EURO, 23
Botosani, X. Hirtie si articole din acestea, Luna ianuarie 2012, Mii EURO, 37
Botosani, X. Hirtie si articole din acestea, Luna februarie 2012, Mii EURO, 9
Botosani, X. Hirtie si articole din acestea, Luna martie 2012, Mii EURO, 7
Botosani, X. Hirtie si articole din acestea, Luna aprilie 2012, Mii EURO, 7
Botosani, X. Hirtie si articole din acestea, Luna mai 2012, Mii EURO, 12
Botosani, X. Hirtie si articole din acestea, Luna iunie 2012, Mii EURO, 7
Botosani, X. Hirtie si articole din acestea, Luna iulie 2012, Mii EURO, 14
Botosani, X. Hirtie si articole din acestea, Luna august 2012, Mii EURO, 3
Botosani, X. Hirtie si articole din acestea, Luna septembrie 2012, Mii EURO, 5
Botosani, X. Hirtie si articole din acestea, Luna octombrie 2012, Mii EURO, 14
Botosani, X. Hirtie si articole din acestea, Luna noiembrie 2012, Mii EURO, 24
Botosani, X. Hirtie si articole din acestea, Luna decembrie 2012, Mii EURO, 11
Botosani, X. Hirtie si articole din acestea, Luna ianuarie 2013, Mii EURO, 18
Botosani, X. Hirtie si articole din acestea, Luna februarie 2013, Mii EURO, 17
Botosani, X. Hirtie si articole din acestea, Luna martie 2013, Mii EURO, 21
Botosani, X. Hirtie si articole din acestea, Luna aprilie 2013, Mii EURO, 16
Botosani, X. Hirtie si articole din acestea, Luna mai 2013, Mii EURO, 11
Botosani, X. Hirtie si articole din acestea, Luna iunie 2013, Mii EURO, 15
Botosani, X. Hirtie si articole din acestea, Luna iulie 2013, Mii EURO, 7
Botosani, X. Hirtie si articole din acestea, Luna august 2013, Mii EURO, 9
Botosani, X. Hirtie si articole din acestea, Luna septembrie 2013, Mii EURO, 16
Botosani, X. Hirtie si articole din acestea, Luna octombrie 2013, Mii EURO, 16
Botosani, X. Hirtie si articole din acestea, Luna noiembrie 2013, Mii EURO, 12
Botosani, X. Hirtie si articole din acestea, Luna decembrie 2013, Mii EURO, 8
Botosani, X. Hirtie si articole din acestea, Luna ianuarie 2014, Mii EURO, 9
Botosani, X. Hirtie si articole din acestea, Luna februarie 2014, Mii EURO, 13
Botosani, X. Hirtie si articole din acestea, Luna martie 2014, Mii EURO, 4
Botosani, X. Hirtie si articole din acestea, Luna aprilie 2014, Mii EURO, 9
Botosani, X. Hirtie si articole din acestea, Luna mai 2014, Mii EURO, 15
Botosani, X. Hirtie si articole din acestea, Luna iunie 2014, Mii EURO, 35
Botosani, X. Hirtie si articole din acestea, Luna iulie 2014, Mii EURO, 8
Botosani, X. Hirtie si articole din acestea, Luna august 2014, Mii EURO, 6
Botosani, X. Hirtie si articole din acestea, Luna septembrie 2014, Mii EURO, 8
Botosani, X. Hirtie si articole din acestea, Luna octombrie 2014, Mii EURO, 15
Botosani, X. Hirtie si articole din acestea, Luna noiembrie 2014, Mii EURO, 14
Botosani, X. Hirtie si articole din acestea, Luna decembrie 2014, Mii EURO, 26
Botosani, X. Hirtie si articole din acestea, Luna ianuarie 2015, Mii EURO, 6
Botosani, X. Hirtie si articole din acestea, Luna februarie 2015, Mii EURO, 28
Botosani, X. Hirtie si articole din acestea, Luna martie 2015, Mii EURO, 10
Botosani, X. Hirtie si articole din acestea, Luna aprilie 2015, Mii EURO, 7
Botosani, X. Hirtie si articole din acestea, Luna mai 2015, Mii EURO, 9
Botosani, X. Hirtie si articole din acestea, Luna iunie 2015, Mii EURO, 7
Botosani, X. Hirtie si articole din acestea, Luna iulie 2015, Mii EURO, 8
Botosani, X. Hirtie si articole din acestea, Luna august 2015, Mii EURO, 23
Botosani, X. Hirtie si articole din acestea, Luna septembrie 2015, Mii EURO, 7
Botosani, X. Hirtie si articole din acestea, Luna octombrie 2015, Mii EURO, 10
Botosani, X. Hirtie si articole din acestea, Luna noiembrie 2015, Mii EURO, 14
Botosani, X. Hirtie si articole din acestea, Luna decembrie 2015, Mii EURO, 8
Botosani, X. Hirtie si articole din acestea, Luna ianuarie 2016, Mii EURO, 12
Botosani, X. Hirtie si articole din acestea, Luna februarie 2016, Mii EURO, 10
Botosani, X. Hirtie si articole din acestea, Luna martie 2016, Mii EURO, 9
Botosani, X. Hirtie si articole din acestea, Luna aprilie 2016, Mii EURO, 10
Botosani, X. Hirtie si articole din acestea, Luna mai 2016, Mii EURO, 17
Botosani, X. Hirtie si articole din acestea, Luna iunie 2016, Mii EURO, 22
Botosani, X. Hirtie si articole din acestea, Luna iulie 2016, Mii EURO, 14
Botosani, X. Hirtie si articole din acestea, Luna august 2016, Mii EURO, 8
Botosani, X. Hirtie si articole din acestea, Luna septembrie 2016, Mii EURO, 7
Botosani, X. Hirtie si articole din acestea, Luna octombrie 2016, Mii EURO, 21
Botosani, X. Hirtie si articole din acestea, Luna noiembrie 2016, Mii EURO, 17
Botosani, X. Hirtie si articole din acestea, Luna decembrie 2016, Mii EURO, 18
Brasov, Total, Luna ianuarie 2011, Mii EURO, 137860
Brasov, Total, Luna februarie 2011, Mii EURO, 142168
Brasov, Total, Luna martie 2011, Mii EURO, 170590
Brasov, Total, Luna aprilie 2011, Mii EURO, 141505
Brasov, Total, Luna mai 2011, Mii EURO, 160951
Brasov, Total, Luna iunie 2011, Mii EURO, 163935
Brasov, Total, Luna iulie 2011, Mii EURO, 152984
Brasov, Total, Luna august 2011, Mii EURO, 141231
Brasov, Total, Luna septembrie 2011, Mii EURO, 166195
Brasov, Total, Luna octombrie 2011, Mii EURO, 156569
Brasov, Total, Luna noiembrie 2011, Mii EURO, 170770
Brasov, Total, Luna decembrie 2011, Mii EURO, 131357
Brasov, Total, Luna ianuarie 2012, Mii EURO, 156717
Brasov, Total, Luna februarie 2012, Mii EURO, 167933
Brasov, Total, Luna martie 2012, Mii EURO, 171855
Brasov, Total, Luna aprilie 2012, Mii EURO, 151456
Brasov, Total, Luna mai 2012, Mii EURO, 175491
Brasov, Total, Luna iunie 2012, Mii EURO, 175951
Brasov, Total, Luna iulie 2012, Mii EURO, 165727
Brasov, Total, Luna august 2012, Mii EURO, 152585
Brasov, Total, Luna septembrie 2012, Mii EURO, 160698
Brasov, Total, Luna octombrie 2012, Mii EURO, 175750
Brasov, Total, Luna noiembrie 2012, Mii EURO, 187380
Brasov, Total, Luna decembrie 2012, Mii EURO, 120891
Brasov, Total, Luna ianuarie 2013, Mii EURO, 175549
Brasov, Total, Luna februarie 2013, Mii EURO, 172936
Brasov, Total, Luna martie 2013, Mii EURO, 194462
Brasov, Total, Luna aprilie 2013, Mii EURO, 208642
Brasov, Total, Luna mai 2013, Mii EURO, 189264
Brasov, Total, Luna iunie 2013, Mii EURO, 193281
Brasov, Total, Luna iulie 2013, Mii EURO, 207926
Brasov, Total, Luna august 2013, Mii EURO, 170447
Brasov, Total, Luna septembrie 2013, Mii EURO, 198373
Brasov, Total, Luna octombrie 2013, Mii EURO, 211156
Brasov, Total, Luna noiembrie 2013, Mii EURO, 205954
Brasov, Total, Luna decembrie 2013, Mii EURO, 154987
Brasov, Total, Luna ianuarie 2014, Mii EURO, 193506
Brasov, Total, Luna februarie 2014, Mii EURO, 201059
Brasov, Total, Luna martie 2014, Mii EURO, 214530
Brasov, Total, Luna aprilie 2014, Mii EURO, 204256
Brasov, Total, Luna mai 2014, Mii EURO, 210706
Brasov, Total, Luna iunie 2014, Mii EURO, 210293
Brasov, Total, Luna iulie 2014, Mii EURO, 224898
Brasov, Total, Luna august 2014, Mii EURO, 166962
Brasov, Total, Luna septembrie 2014, Mii EURO, 227971
Brasov, Total, Luna octombrie 2014, Mii EURO, 240786
Brasov, Total, Luna noiembrie 2014, Mii EURO, 217692
Brasov, Total, Luna decembrie 2014, Mii EURO, 176219
Brasov, Total, Luna ianuarie 2015, Mii EURO, 214024
Brasov, Total, Luna februarie 2015, Mii EURO, 216620
Brasov, Total, Luna martie 2015, Mii EURO, 251649
Brasov, Total, Luna aprilie 2015, Mii EURO, 237902
Brasov, Total, Luna mai 2015, Mii EURO, 223295
Brasov, Total, Luna iunie 2015, Mii EURO, 246863
Brasov, Total, Luna iulie 2015, Mii EURO, 237505
Brasov, Total, Luna august 2015, Mii EURO, 194936
Brasov, Total, Luna septembrie 2015, Mii EURO, 248703
Brasov, Total, Luna octombrie 2015, Mii EURO, 272282
Brasov, Total, Luna noiembrie 2015, Mii EURO, 251600
Brasov, Total, Luna decembrie 2015, Mii EURO, 195360
Brasov, Total, Luna ianuarie 2016, Mii EURO, 219432
Brasov, Total, Luna februarie 2016, Mii EURO, 249453
Brasov, Total, Luna martie 2016, Mii EURO, 263164
Brasov, Total, Luna aprilie 2016, Mii EURO, 253648
Brasov, Total, Luna mai 2016, Mii EURO, 240392
Brasov, Total, Luna iunie 2016, Mii EURO, 251769
Brasov, Total, Luna iulie 2016, Mii EURO, 228703
Brasov, Total, Luna august 2016, Mii EURO, 218254
Brasov, Total, Luna septembrie 2016, Mii EURO, 270152
Brasov, Total, Luna octombrie 2016, Mii EURO, 251083
Brasov, Total, Luna noiembrie 2016, Mii EURO, 274483
Brasov, Total, Luna decembrie 2016, Mii EURO, 185949
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2011, Mii EURO, 7458
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2011, Mii EURO, 8419
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna martie 2011, Mii EURO, 9834
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2011, Mii EURO, 10063
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna mai 2011, Mii EURO, 8168
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2011, Mii EURO, 9437
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2011, Mii EURO, 9610
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna august 2011, Mii EURO, 7864
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2011, Mii EURO, 9983
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2011, Mii EURO, 9308
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2011, Mii EURO, 9744
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2011, Mii EURO, 7705
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2012, Mii EURO, 8983
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2012, Mii EURO, 10021
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna martie 2012, Mii EURO, 12225
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2012, Mii EURO, 13868
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna mai 2012, Mii EURO, 13606
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2012, Mii EURO, 14364
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2012, Mii EURO, 12619
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna august 2012, Mii EURO, 11431
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2012, Mii EURO, 10198
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2012, Mii EURO, 12183
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2012, Mii EURO, 11823
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2012, Mii EURO, 7728
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2013, Mii EURO, 9344
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2013, Mii EURO, 12760
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna martie 2013, Mii EURO, 12966
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2013, Mii EURO, 12560
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna mai 2013, Mii EURO, 14982
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2013, Mii EURO, 16412
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2013, Mii EURO, 16909
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna august 2013, Mii EURO, 16274
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2013, Mii EURO, 17499
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2013, Mii EURO, 14254
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2013, Mii EURO, 13080
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2013, Mii EURO, 11026
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2014, Mii EURO, 10301
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2014, Mii EURO, 14139
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna martie 2014, Mii EURO, 16957
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2014, Mii EURO, 17277
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna mai 2014, Mii EURO, 14353
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2014, Mii EURO, 14065
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2014, Mii EURO, 14354
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna august 2014, Mii EURO, 9859
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2014, Mii EURO, 15761
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2014, Mii EURO, 14473
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2014, Mii EURO, 12470
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2014, Mii EURO, 9483
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2015, Mii EURO, 11333
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2015, Mii EURO, 12957
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna martie 2015, Mii EURO, 14860
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2015, Mii EURO, 13092
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna mai 2015, Mii EURO, 13080
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2015, Mii EURO, 13819
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2015, Mii EURO, 13646
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna august 2015, Mii EURO, 9317
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2015, Mii EURO, 13328
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2015, Mii EURO, 13074
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2015, Mii EURO, 12180
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2015, Mii EURO, 9223
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2016, Mii EURO, 11000
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2016, Mii EURO, 12703
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna martie 2016, Mii EURO, 11126
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2016, Mii EURO, 14003
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna mai 2016, Mii EURO, 13744
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2016, Mii EURO, 14279
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2016, Mii EURO, 12641
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna august 2016, Mii EURO, 10592
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2016, Mii EURO, 12729
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2016, Mii EURO, 12874
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2016, Mii EURO, 12427
Brasov, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2016, Mii EURO, 9850
Brasov, X. Hirtie si articole din acestea, Luna ianuarie 2011, Mii EURO, 640
Brasov, X. Hirtie si articole din acestea, Luna februarie 2011, Mii EURO, 838
Brasov, X. Hirtie si articole din acestea, Luna martie 2011, Mii EURO, 1307
Brasov, X. Hirtie si articole din acestea, Luna aprilie 2011, Mii EURO, 1119
Brasov, X. Hirtie si articole din acestea, Luna mai 2011, Mii EURO, 987
Brasov, X. Hirtie si articole din acestea, Luna iunie 2011, Mii EURO, 1005
Brasov, X. Hirtie si articole din acestea, Luna iulie 2011, Mii EURO, 750
Brasov, X. Hirtie si articole din acestea, Luna august 2011, Mii EURO, 547
Brasov, X. Hirtie si articole din acestea, Luna septembrie 2011, Mii EURO, 786
Brasov, X. Hirtie si articole din acestea, Luna octombrie 2011, Mii EURO, 925
Brasov, X. Hirtie si articole din acestea, Luna noiembrie 2011, Mii EURO, 547
Brasov, X. Hirtie si articole din acestea, Luna decembrie 2011, Mii EURO, 408
Brasov, X. Hirtie si articole din acestea, Luna ianuarie 2012, Mii EURO, 294
Brasov, X. Hirtie si articole din acestea, Luna februarie 2012, Mii EURO, 483
Brasov, X. Hirtie si articole din acestea, Luna martie 2012, Mii EURO, 582
Brasov, X. Hirtie si articole din acestea, Luna aprilie 2012, Mii EURO, 993
Brasov, X. Hirtie si articole din acestea, Luna mai 2012, Mii EURO, 741
Brasov, X. Hirtie si articole din acestea, Luna iunie 2012, Mii EURO, 1058
Brasov, X. Hirtie si articole din acestea, Luna iulie 2012, Mii EURO, 841
Brasov, X. Hirtie si articole din acestea, Luna august 2012, Mii EURO, 644
Brasov, X. Hirtie si articole din acestea, Luna septembrie 2012, Mii EURO, 821
Brasov, X. Hirtie si articole din acestea, Luna octombrie 2012, Mii EURO, 813
Brasov, X. Hirtie si articole din acestea, Luna noiembrie 2012, Mii EURO, 785
