
Judete, Sectiuni si capitole conform Nomenclatorului Combinat (NC), Luni, UM: Mii euro, Valoare
Harghita, X. Hirtie si articole din acestea, Luna noiembrie 2012, Mii EURO, 2152
Harghita, X. Hirtie si articole din acestea, Luna decembrie 2012, Mii EURO, 1988
Harghita, X. Hirtie si articole din acestea, Luna ianuarie 2013, Mii EURO, 1866
Harghita, X. Hirtie si articole din acestea, Luna februarie 2013, Mii EURO, 1581
Harghita, X. Hirtie si articole din acestea, Luna martie 2013, Mii EURO, 1654
Harghita, X. Hirtie si articole din acestea, Luna aprilie 2013, Mii EURO, 1925
Harghita, X. Hirtie si articole din acestea, Luna mai 2013, Mii EURO, 2203
Harghita, X. Hirtie si articole din acestea, Luna iunie 2013, Mii EURO, 1696
Harghita, X. Hirtie si articole din acestea, Luna iulie 2013, Mii EURO, 1874
Harghita, X. Hirtie si articole din acestea, Luna august 2013, Mii EURO, 2046
Harghita, X. Hirtie si articole din acestea, Luna septembrie 2013, Mii EURO, 2244
Harghita, X. Hirtie si articole din acestea, Luna octombrie 2013, Mii EURO, 2011
Harghita, X. Hirtie si articole din acestea, Luna noiembrie 2013, Mii EURO, 2087
Harghita, X. Hirtie si articole din acestea, Luna decembrie 2013, Mii EURO, 1538
Harghita, X. Hirtie si articole din acestea, Luna ianuarie 2014, Mii EURO, 1112
Harghita, X. Hirtie si articole din acestea, Luna februarie 2014, Mii EURO, 1496
Harghita, X. Hirtie si articole din acestea, Luna martie 2014, Mii EURO, 2050
Harghita, X. Hirtie si articole din acestea, Luna aprilie 2014, Mii EURO, 1737
Harghita, X. Hirtie si articole din acestea, Luna mai 2014, Mii EURO, 2118
Harghita, X. Hirtie si articole din acestea, Luna iunie 2014, Mii EURO, 1856
Harghita, X. Hirtie si articole din acestea, Luna iulie 2014, Mii EURO, 1675
Harghita, X. Hirtie si articole din acestea, Luna august 2014, Mii EURO, 1835
Harghita, X. Hirtie si articole din acestea, Luna septembrie 2014, Mii EURO, 1837
Harghita, X. Hirtie si articole din acestea, Luna octombrie 2014, Mii EURO, 1850
Harghita, X. Hirtie si articole din acestea, Luna noiembrie 2014, Mii EURO, 2312
Harghita, X. Hirtie si articole din acestea, Luna decembrie 2014, Mii EURO, 1659
Harghita, X. Hirtie si articole din acestea, Luna ianuarie 2015, Mii EURO, 1654
Harghita, X. Hirtie si articole din acestea, Luna februarie 2015, Mii EURO, 1847
Harghita, X. Hirtie si articole din acestea, Luna martie 2015, Mii EURO, 2213
Harghita, X. Hirtie si articole din acestea, Luna aprilie 2015, Mii EURO, 1968
Harghita, X. Hirtie si articole din acestea, Luna mai 2015, Mii EURO, 1991
Harghita, X. Hirtie si articole din acestea, Luna iunie 2015, Mii EURO, 2077
Harghita, X. Hirtie si articole din acestea, Luna iulie 2015, Mii EURO, 1722
Harghita, X. Hirtie si articole din acestea, Luna august 2015, Mii EURO, 2211
Harghita, X. Hirtie si articole din acestea, Luna septembrie 2015, Mii EURO, 2134
Harghita, X. Hirtie si articole din acestea, Luna octombrie 2015, Mii EURO, 2236
Harghita, X. Hirtie si articole din acestea, Luna noiembrie 2015, Mii EURO, 2676
Harghita, X. Hirtie si articole din acestea, Luna decembrie 2015, Mii EURO, 2107
Harghita, X. Hirtie si articole din acestea, Luna ianuarie 2016, Mii EURO, 1707
Harghita, X. Hirtie si articole din acestea, Luna februarie 2016, Mii EURO, 2245
Harghita, X. Hirtie si articole din acestea, Luna martie 2016, Mii EURO, 2140
Harghita, X. Hirtie si articole din acestea, Luna aprilie 2016, Mii EURO, 2072
Harghita, X. Hirtie si articole din acestea, Luna mai 2016, Mii EURO, 2880
Harghita, X. Hirtie si articole din acestea, Luna iunie 2016, Mii EURO, 2124
Harghita, X. Hirtie si articole din acestea, Luna iulie 2016, Mii EURO, 2086
Harghita, X. Hirtie si articole din acestea, Luna august 2016, Mii EURO, 2032
Harghita, X. Hirtie si articole din acestea, Luna septembrie 2016, Mii EURO, 2024
Harghita, X. Hirtie si articole din acestea, Luna octombrie 2016, Mii EURO, 2191
Harghita, X. Hirtie si articole din acestea, Luna noiembrie 2016, Mii EURO, 3137
Harghita, X. Hirtie si articole din acestea, Luna decembrie 2016, Mii EURO, 1735
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2011, Mii EURO, 65
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2011, Mii EURO, 105
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna martie 2011, Mii EURO, 78
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2011, Mii EURO, 66
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna mai 2011, Mii EURO, 148
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2011, Mii EURO, 67
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2011, Mii EURO, 93
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna august 2011, Mii EURO, 64
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2011, Mii EURO, 133
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2011, Mii EURO, 76
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2011, Mii EURO, 101
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2011, Mii EURO, 131
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2012, Mii EURO, 65
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2012, Mii EURO, 101
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna martie 2012, Mii EURO, 129
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2012, Mii EURO, 153
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna mai 2012, Mii EURO, 140
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2012, Mii EURO, 162
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2012, Mii EURO, 118
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna august 2012, Mii EURO, 91
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2012, Mii EURO, 451
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2012, Mii EURO, 127
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2012, Mii EURO, 101
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2012, Mii EURO, 154
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2013, Mii EURO, 118
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2013, Mii EURO, 127
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna martie 2013, Mii EURO, 126
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2013, Mii EURO, 102
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna mai 2013, Mii EURO, 210
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2013, Mii EURO, 178
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2013, Mii EURO, 180
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna august 2013, Mii EURO, 69
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2013, Mii EURO, 71
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2013, Mii EURO, 115
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2013, Mii EURO, 142
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2013, Mii EURO, 153
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2014, Mii EURO, 146
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2014, Mii EURO, 120
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna martie 2014, Mii EURO, 128
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2014, Mii EURO, 151
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna mai 2014, Mii EURO, 149
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2014, Mii EURO, 160
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2014, Mii EURO, 145
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna august 2014, Mii EURO, 101
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2014, Mii EURO, 153
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2014, Mii EURO, 148
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2014, Mii EURO, 145
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2014, Mii EURO, 166
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2015, Mii EURO, 99
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2015, Mii EURO, 110
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna martie 2015, Mii EURO, 149
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2015, Mii EURO, 133
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna mai 2015, Mii EURO, 208
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2015, Mii EURO, 271
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2015, Mii EURO, 223
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna august 2015, Mii EURO, 226
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2015, Mii EURO, 256
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2015, Mii EURO, 246
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2015, Mii EURO, 226
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2015, Mii EURO, 261
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2016, Mii EURO, 184
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2016, Mii EURO, 249
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna martie 2016, Mii EURO, 416
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2016, Mii EURO, 250
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna mai 2016, Mii EURO, 362
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2016, Mii EURO, 445
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2016, Mii EURO, 396
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna august 2016, Mii EURO, 315
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2016, Mii EURO, 339
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2016, Mii EURO, 414
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2016, Mii EURO, 315
Hunedoara, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2016, Mii EURO, 372
Hunedoara, X. Hirtie si articole din acestea, Luna ianuarie 2011, Mii EURO, 537
Hunedoara, X. Hirtie si articole din acestea, Luna februarie 2011, Mii EURO, 457
Hunedoara, X. Hirtie si articole din acestea, Luna martie 2011, Mii EURO, 479
Hunedoara, X. Hirtie si articole din acestea, Luna aprilie 2011, Mii EURO, 555
Hunedoara, X. Hirtie si articole din acestea, Luna mai 2011, Mii EURO, 633
Hunedoara, X. Hirtie si articole din acestea, Luna iunie 2011, Mii EURO, 687
Hunedoara, X. Hirtie si articole din acestea, Luna iulie 2011, Mii EURO, 641
Hunedoara, X. Hirtie si articole din acestea, Luna august 2011, Mii EURO, 343
Hunedoara, X. Hirtie si articole din acestea, Luna septembrie 2011, Mii EURO, 564
Hunedoara, X. Hirtie si articole din acestea, Luna octombrie 2011, Mii EURO, 550
Hunedoara, X. Hirtie si articole din acestea, Luna noiembrie 2011, Mii EURO, 660
Hunedoara, X. Hirtie si articole din acestea, Luna decembrie 2011, Mii EURO, 639
Hunedoara, X. Hirtie si articole din acestea, Luna ianuarie 2012, Mii EURO, 603
Hunedoara, X. Hirtie si articole din acestea, Luna februarie 2012, Mii EURO, 511
Hunedoara, X. Hirtie si articole din acestea, Luna martie 2012, Mii EURO, 546
Hunedoara, X. Hirtie si articole din acestea, Luna aprilie 2012, Mii EURO, 626
Hunedoara, X. Hirtie si articole din acestea, Luna mai 2012, Mii EURO, 772
Hunedoara, X. Hirtie si articole din acestea, Luna iunie 2012, Mii EURO, 551
Hunedoara, X. Hirtie si articole din acestea, Luna iulie 2012, Mii EURO, 674
Hunedoara, X. Hirtie si articole din acestea, Luna august 2012, Mii EURO, 437
Hunedoara, X. Hirtie si articole din acestea, Luna septembrie 2012, Mii EURO, 721
Hunedoara, X. Hirtie si articole din acestea, Luna octombrie 2012, Mii EURO, 745
Hunedoara, X. Hirtie si articole din acestea, Luna noiembrie 2012, Mii EURO, 860
Hunedoara, X. Hirtie si articole din acestea, Luna decembrie 2012, Mii EURO, 516
Hunedoara, X. Hirtie si articole din acestea, Luna ianuarie 2013, Mii EURO, 510
Hunedoara, X. Hirtie si articole din acestea, Luna februarie 2013, Mii EURO, 621
Hunedoara, X. Hirtie si articole din acestea, Luna martie 2013, Mii EURO, 590
Hunedoara, X. Hirtie si articole din acestea, Luna aprilie 2013, Mii EURO, 509
Hunedoara, X. Hirtie si articole din acestea, Luna mai 2013, Mii EURO, 552
Hunedoara, X. Hirtie si articole din acestea, Luna iunie 2013, Mii EURO, 627
Hunedoara, X. Hirtie si articole din acestea, Luna iulie 2013, Mii EURO, 605
Hunedoara, X. Hirtie si articole din acestea, Luna august 2013, Mii EURO, 344
Hunedoara, X. Hirtie si articole din acestea, Luna septembrie 2013, Mii EURO, 577
Hunedoara, X. Hirtie si articole din acestea, Luna octombrie 2013, Mii EURO, 673
Hunedoara, X. Hirtie si articole din acestea, Luna noiembrie 2013, Mii EURO, 764
Hunedoara, X. Hirtie si articole din acestea, Luna decembrie 2013, Mii EURO, 693
Hunedoara, X. Hirtie si articole din acestea, Luna ianuarie 2014, Mii EURO, 680
Hunedoara, X. Hirtie si articole din acestea, Luna februarie 2014, Mii EURO, 906
Hunedoara, X. Hirtie si articole din acestea, Luna martie 2014, Mii EURO, 678
Hunedoara, X. Hirtie si articole din acestea, Luna aprilie 2014, Mii EURO, 828
Hunedoara, X. Hirtie si articole din acestea, Luna mai 2014, Mii EURO, 736
Hunedoara, X. Hirtie si articole din acestea, Luna iunie 2014, Mii EURO, 809
Hunedoara, X. Hirtie si articole din acestea, Luna iulie 2014, Mii EURO, 921
Hunedoara, X. Hirtie si articole din acestea, Luna august 2014, Mii EURO, 729
Hunedoara, X. Hirtie si articole din acestea, Luna septembrie 2014, Mii EURO, 648
Hunedoara, X. Hirtie si articole din acestea, Luna octombrie 2014, Mii EURO, 756
Hunedoara, X. Hirtie si articole din acestea, Luna noiembrie 2014, Mii EURO, 836
Hunedoara, X. Hirtie si articole din acestea, Luna decembrie 2014, Mii EURO, 713
Hunedoara, X. Hirtie si articole din acestea, Luna ianuarie 2015, Mii EURO, 643
Hunedoara, X. Hirtie si articole din acestea, Luna februarie 2015, Mii EURO, 676
Hunedoara, X. Hirtie si articole din acestea, Luna martie 2015, Mii EURO, 908
Hunedoara, X. Hirtie si articole din acestea, Luna aprilie 2015, Mii EURO, 690
Hunedoara, X. Hirtie si articole din acestea, Luna mai 2015, Mii EURO, 767
Hunedoara, X. Hirtie si articole din acestea, Luna iunie 2015, Mii EURO, 701
Hunedoara, X. Hirtie si articole din acestea, Luna iulie 2015, Mii EURO, 868
Hunedoara, X. Hirtie si articole din acestea, Luna august 2015, Mii EURO, 602
Hunedoara, X. Hirtie si articole din acestea, Luna septembrie 2015, Mii EURO, 833
Hunedoara, X. Hirtie si articole din acestea, Luna octombrie 2015, Mii EURO, 929
Hunedoara, X. Hirtie si articole din acestea, Luna noiembrie 2015, Mii EURO, 739
Hunedoara, X. Hirtie si articole din acestea, Luna decembrie 2015, Mii EURO, 865
Hunedoara, X. Hirtie si articole din acestea, Luna ianuarie 2016, Mii EURO, 668
Hunedoara, X. Hirtie si articole din acestea, Luna februarie 2016, Mii EURO, 776
Hunedoara, X. Hirtie si articole din acestea, Luna martie 2016, Mii EURO, 835
Hunedoara, X. Hirtie si articole din acestea, Luna aprilie 2016, Mii EURO, 720
Hunedoara, X. Hirtie si articole din acestea, Luna mai 2016, Mii EURO, 777
Hunedoara, X. Hirtie si articole din acestea, Luna iunie 2016, Mii EURO, 864
Hunedoara, X. Hirtie si articole din acestea, Luna iulie 2016, Mii EURO, 864
Hunedoara, X. Hirtie si articole din acestea, Luna august 2016, Mii EURO, 735
Hunedoara, X. Hirtie si articole din acestea, Luna septembrie 2016, Mii EURO, 711
Hunedoara, X. Hirtie si articole din acestea, Luna octombrie 2016, Mii EURO, 806
Hunedoara, X. Hirtie si articole din acestea, Luna noiembrie 2016, Mii EURO, 797
Hunedoara, X. Hirtie si articole din acestea, Luna decembrie 2016, Mii EURO, 975
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2011, Mii EURO, 48
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2011, Mii EURO, 84
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna martie 2011, Mii EURO, 62
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2011, Mii EURO, 47
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna mai 2011, Mii EURO, 53
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2011, Mii EURO, 35
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2011, Mii EURO, 43
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna august 2011, Mii EURO, 58
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2011, Mii EURO, 42
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2011, Mii EURO, 43
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2011, Mii EURO, 56
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2011, Mii EURO, 15
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2012, Mii EURO, 7
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2012, Mii EURO, 16
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna martie 2012, Mii EURO, 21
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2012, Mii EURO, 21
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna mai 2012, Mii EURO, 43
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2012, Mii EURO, 81
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2012, Mii EURO, 154
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna august 2012, Mii EURO, 38
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2012, Mii EURO, 471
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2012, Mii EURO, 483
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2012, Mii EURO, 29
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2012, Mii EURO, 15
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2013, Mii EURO, 154
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2013, Mii EURO, 66
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna martie 2013, Mii EURO, 245
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2013, Mii EURO, 366
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna mai 2013, Mii EURO, 114
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2013, Mii EURO, 46
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2013, Mii EURO, 41
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna august 2013, Mii EURO, 31
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2013, Mii EURO, 41
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2013, Mii EURO, 226
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2013, Mii EURO, 171
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2013, Mii EURO, 133
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2014, Mii EURO, 247
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2014, Mii EURO, 16
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna martie 2014, Mii EURO, 146
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2014, Mii EURO, 301
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna mai 2014, Mii EURO, 51
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2014, Mii EURO, 69
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2014, Mii EURO, 48
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna august 2014, Mii EURO, 167
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2014, Mii EURO, 29
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2014, Mii EURO, 41
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2014, Mii EURO, 65
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2014, Mii EURO, 36
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2015, Mii EURO, 1
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2015, Mii EURO, 111
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna martie 2015, Mii EURO, 11
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2015, Mii EURO, 3
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna mai 2015, Mii EURO, 98
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2015, Mii EURO, 82
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2015, Mii EURO, 143
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna august 2015, Mii EURO, 113
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2015, Mii EURO, 142
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2015, Mii EURO, 50
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2015, Mii EURO, 9
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2015, Mii EURO, 85
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2016, Mii EURO, 56
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2016, Mii EURO, 127
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna martie 2016, Mii EURO, 141
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2016, Mii EURO, 58
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna mai 2016, Mii EURO, 87
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2016, Mii EURO, 171
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2016, Mii EURO, 259
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna august 2016, Mii EURO, 146
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2016, Mii EURO, 46
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2016, Mii EURO, 231
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2016, Mii EURO, 243
Ialomita, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2016, Mii EURO, 355
Ialomita, X. Hirtie si articole din acestea, Luna ianuarie 2011, Mii EURO, 86
Ialomita, X. Hirtie si articole din acestea, Luna februarie 2011, Mii EURO, 69
Ialomita, X. Hirtie si articole din acestea, Luna martie 2011, Mii EURO, 128
Ialomita, X. Hirtie si articole din acestea, Luna aprilie 2011, Mii EURO, 86
Ialomita, X. Hirtie si articole din acestea, Luna mai 2011, Mii EURO, 88
Ialomita, X. Hirtie si articole din acestea, Luna iunie 2011, Mii EURO, 94
Ialomita, X. Hirtie si articole din acestea, Luna iulie 2011, Mii EURO, 88
Ialomita, X. Hirtie si articole din acestea, Luna august 2011, Mii EURO, 92
Ialomita, X. Hirtie si articole din acestea, Luna septembrie 2011, Mii EURO, 79
Ialomita, X. Hirtie si articole din acestea, Luna octombrie 2011, Mii EURO, 89
Ialomita, X. Hirtie si articole din acestea, Luna noiembrie 2011, Mii EURO, 93
Ialomita, X. Hirtie si articole din acestea, Luna decembrie 2011, Mii EURO, 55
Ialomita, X. Hirtie si articole din acestea, Luna ianuarie 2012, Mii EURO, 157
Ialomita, X. Hirtie si articole din acestea, Luna februarie 2012, Mii EURO, 72
Ialomita, X. Hirtie si articole din acestea, Luna martie 2012, Mii EURO, 108
Ialomita, X. Hirtie si articole din acestea, Luna aprilie 2012, Mii EURO, 67
Ialomita, X. Hirtie si articole din acestea, Luna mai 2012, Mii EURO, 52
Ialomita, X. Hirtie si articole din acestea, Luna iunie 2012, Mii EURO, 110
Ialomita, X. Hirtie si articole din acestea, Luna iulie 2012, Mii EURO, 68
Ialomita, X. Hirtie si articole din acestea, Luna august 2012, Mii EURO, 59
Ialomita, X. Hirtie si articole din acestea, Luna septembrie 2012, Mii EURO, 63
Ialomita, X. Hirtie si articole din acestea, Luna octombrie 2012, Mii EURO, 90
Ialomita, X. Hirtie si articole din acestea, Luna noiembrie 2012, Mii EURO, 45
Ialomita, X. Hirtie si articole din acestea, Luna decembrie 2012, Mii EURO, 65
Ialomita, X. Hirtie si articole din acestea, Luna ianuarie 2013, Mii EURO, 59
Ialomita, X. Hirtie si articole din acestea, Luna februarie 2013, Mii EURO, 59
Ialomita, X. Hirtie si articole din acestea, Luna martie 2013, Mii EURO, 135
Ialomita, X. Hirtie si articole din acestea, Luna aprilie 2013, Mii EURO, 76
Ialomita, X. Hirtie si articole din acestea, Luna mai 2013, Mii EURO, 65
Ialomita, X. Hirtie si articole din acestea, Luna iunie 2013, Mii EURO, 91
Ialomita, X. Hirtie si articole din acestea, Luna iulie 2013, Mii EURO, 100
Ialomita, X. Hirtie si articole din acestea, Luna august 2013, Mii EURO, 142
Ialomita, X. Hirtie si articole din acestea, Luna septembrie 2013, Mii EURO, 72
Ialomita, X. Hirtie si articole din acestea, Luna octombrie 2013, Mii EURO, 130
Ialomita, X. Hirtie si articole din acestea, Luna noiembrie 2013, Mii EURO, 66
Ialomita, X. Hirtie si articole din acestea, Luna decembrie 2013, Mii EURO, 98
Ialomita, X. Hirtie si articole din acestea, Luna ianuarie 2014, Mii EURO, 79
Ialomita, X. Hirtie si articole din acestea, Luna februarie 2014, Mii EURO, 76
Ialomita, X. Hirtie si articole din acestea, Luna martie 2014, Mii EURO, 77
Ialomita, X. Hirtie si articole din acestea, Luna aprilie 2014, Mii EURO, 121
Ialomita, X. Hirtie si articole din acestea, Luna mai 2014, Mii EURO, 122
Ialomita, X. Hirtie si articole din acestea, Luna iunie 2014, Mii EURO, 140
Ialomita, X. Hirtie si articole din acestea, Luna iulie 2014, Mii EURO, 203
Ialomita, X. Hirtie si articole din acestea, Luna august 2014, Mii EURO, 127
Ialomita, X. Hirtie si articole din acestea, Luna septembrie 2014, Mii EURO, 104
Ialomita, X. Hirtie si articole din acestea, Luna octombrie 2014, Mii EURO, 112
Ialomita, X. Hirtie si articole din acestea, Luna noiembrie 2014, Mii EURO, 134
